# Offenses,Beat,Block Range,Date,Hour,Number of Records,Offense Type,Premise,Street Name,Suffix,Type
1,13D10,7700-7799,4/7/2017,17,1,Auto Theft,"Other, Unknown, or Not Listed",GREENSTONE,-,ST
1,13D10,6600-6699,4/7/2017,23,1,Burglary,Miscellaneous Business (Non-Specific),GULF,-,FWY
1,13D10,4000-4099,4/8/2017,16,1,Theft,Department or Discount Store,TELEPHONE,-,RD
1,13D10,6200-6299,4/9/2017,15,1,Theft,"Parks and Recreation, Zoo, Swimming Pool",WHEELER,-,ST
1,13D10,6800-6899,4/9/2017,17,1,Theft,Specialty Store (Non-Specific),GULF,-,FWY
1,13D10,3600-3699,4/9/2017,20,1,Burglary,Residence or House,TRAILWOOD,-,DR
1,13D10,6100-6199,4/10/2017,03,1,Theft,Convenience Store,LOOP,S,-
1,13D10,3500-3599,4/30/2017,19,1,Burglary,Apartment,EVERGREEN,-,DR
1,13D10,6800-6899,4/30/2017,13,1,Theft,Restaurant or Cafeteria,GULF,-,FWY
1,13D10,6100-6199,4/30/2017,01,1,Theft,Convenience Store,LOOP,S,-
1,13D10,6100-6199,4/29/2017,05,1,Robbery,Service or Gas Station,LONG,-,DR
1,13D10,3300-3399,4/29/2017,05,1,Burglary,Restaurant or Cafeteria,TELEPHONE,-,RD
1,13D10,6100-6199,4/28/2017,23,1,Theft,Service or Gas Station,LOOP,S,-
1,13D10,3800-3899,4/29/2017,03,1,Burglary,"Laundry, Dry Cleaners, Washaterias",TELEPHONE,-,RD
1,13D10,UNK,4/29/2017,18,1,Auto Theft,Other Parking Lot,GULF,-,FWY
1,13D10,6800-6899,4/22/2017,13,1,Theft,Restaurant or Cafeteria,GULF,-,FWY
1,13D10,4100-4199,4/22/2017,12,1,Theft,Other Parking Lot,TELEPHONE,-,RD
1,13D10,3300-3399,4/22/2017,15,1,Auto Theft,Convenience Store Parking Lot,TELEPHONE,-,RD
1,13D10,3300-3399,4/22/2017,05,1,Burglary,Restaurant or Cafeteria,TELEPHONE,-,RD
1,13D10,6100-6199,4/22/2017,03,1,Theft,Convenience Store,LOOP,S,-
1,13D10,6100-6199,4/22/2017,08,1,Theft,Service or Gas Station,LONG,-,DR
1,13D10,6100-6199,4/20/2017,23,1,Theft,Convenience Store,LOOP,S,-
1,13D10,7200-7299,4/21/2017,17,1,Auto Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,GULF,-,FWY
1,13D10,7500-7599,4/21/2017,10,1,Burglary,Residence or House,BRADFORD,-,ST
1,13D10,2400-2499,4/23/2017,09,1,Theft,Convenience Store,WAYSIDE,S,DR
1,13D10,6500-6599,4/23/2017,11,1,Burglary,"Factory, Manufacturing, or Industrial",RUPLEY,-,CIR
1,13D10,400-499,4/23/2017,16,1,Theft,Residence or House,WINKLER,-,DR
1,13D10,6800-6899,4/23/2017,03,1,Theft,Restaurant or Cafeteria Parking Lot,GULF,-,FWY
1,13D10,6100-6199,4/24/2017,20,1,Theft,Convenience Store,LONG,-,DR
1,13D10,3500-3599,4/24/2017,15,1,Theft,"Road, Street, or Sidewalk",SONGWOOD,-,-
1,13D10,UNK,4/24/2017,13,1,Theft,Service or Gas Station,LONG,-,DR
1,13D10,5700-5799,4/24/2017,13,1,Burglary,Construction Site,GULF,-,FWY
1,13D10,6800-6899,4/24/2017,08,1,Theft,Department or Discount Store,GULF,-,FWY
1,13D10,6800-6899,4/24/2017,06,1,Burglary,Miscellaneous Business (Non-Specific),GULF,-,FWY
1,13D10,6100-6199,4/26/2017,17,1,Theft,Service or Gas Station,LONG,-,DR
1,13D10,6800-6899,4/26/2017,14,1,Auto Theft,Specialty Store (Non-Specific),GULF,-,FWY
1,13D10,6800-6899,4/26/2017,10,1,Robbery,Department or Discount Store,GULF,-,FWY
1,13D10,2400-2499,4/26/2017,08,1,Theft,Convenience Store,WAYSIDE,S,DR
1,13D10,4700-4799,4/25/2017,23,1,Robbery,Other Parking Lot,TELEPHONE,-,RD
1,13D10,6600-6699,4/25/2017,12,1,Theft,Commercial Or Training School,GULF,-,FWY
1,13D10,7300-7399,4/24/2017,21,1,Theft,Residence or House,MOLINE,-,ST
1,13D10,100-199,4/27/2017,00,1,Robbery,,WINKLER,-,DR
1,13D20,8900-8999,4/19/2017,13,1,Burglary,Apartment,BROADWAY,-,ST
1,13D20,6800-6899,4/19/2017,20,1,Theft,Residence or House,AIRPORT,-,BLVD
1,13D20,8600-8699,4/19/2017,20,1,Auto Theft,Driveway,WILMERDEAN,-,-
1,13D20,7800-7899,4/19/2017,18,1,Robbery,"Parks and Recreation, Zoo, Swimming Pool",ROCKHILL,-,-
1,13D20,7700-7799,4/20/2017,00,1,Robbery,"Hotel, Motel, Inn, Etc.",AIRPORT,-,BLVD
1,13D20,8400-8499,4/19/2017,08,1,Burglary,Rental Storage Facility,GULF,-,FWY
1,13D20,9200-9299,4/19/2017,08,1,Theft,Service or Gas Station,AIRPORT,-,BLVD
1,13D20,6300-6399,4/19/2017,04,1,Burglary,Residence or House,LYNDHURST,-,DR
1,13D20,6600-6699,4/20/2017,16,1,Robbery,Residence or House,HERON,-,DR
1,13D20,7500-7599,4/14/2017,19,1,Theft,Department or Discount Store,BELLFORT,-,ST
1,13D20,8500-8599,4/14/2017,19,1,Theft,Convenience Store,GULF,-,FWY
1,13D20,8800-8899,4/14/2017,21,1,Theft,"Hotel, Motel, Inn, Etc.",AIRPORT,-,BLVD
1,13D20,7500-7599,4/15/2017,00,1,Robbery,Apartment,MOLINE,-,ST
1,13D20,7600-7699,4/14/2017,14,1,Burglary,Drug Store or Medical Supply,BELLFORT,-,ST
1,13D20,8900-8999,4/14/2017,15,1,Burglary,Apartment,GLENCREST,-,ST
1,13D20,8700-8799,4/15/2017,20,1,Robbery,Apartment Parking Lot,BROADWAY,-,ST
1,13D20,6400-6499,4/15/2017,17,1,Burglary,"Vacant Storage Fac (Barn,Garage,Warehouse)",BELDART,-,ST
1,13D20,4100-4199,4/15/2017,19,1,Theft,"Road, Street, or Sidewalk",DOVER,-,ST
1,13D20,6300-6399,4/15/2017,12,1,Robbery,Grocery Store or Supermarket Parking Lot,TELEPHONE,-,RD
1,13D20,8100-8199,4/15/2017,09,1,Theft,Apartment Parking Lot,LEONORA,-,-
1,13D20,7000-7099,4/16/2017,18,1,Robbery,"Road, Street, or Sidewalk",THRUSH,-,DR
1,13D20,8600-8699,4/17/2017,08,1,Robbery,,BROADWAY,-,ST
1,13D20,6900-6999,4/17/2017,08,1,Theft,Driveway,ROOK,-,RD
1,13D20,8200-8299,4/17/2017,02,1,Auto Theft,Residence or House,WILMERDEAN,-,-
1,13D20,7900-7999,4/16/2017,19,1,Robbery,"Road, Street, or Sidewalk",LEONORA,-,-
1,13D20,8400-8499,4/17/2017,16,1,Burglary,"Other, Unknown, or Not Listed",STONE,-,-
1,13D20,6300-6399,4/10/2017,13,1,Theft,Residence or House,TELEPHONE,-,RD
1,13D20,6100-6199,4/10/2017,15,1,Robbery,Drug Store or Medical Supply,TELEPHONE,-,RD
1,13D20,7400-7499,4/10/2017,17,1,Theft,Driveway,BUENA VISTA,-,ST
1,13D20,7000-7099,4/11/2017,03,1,Theft,Convenience Store,TELEPHONE,-,RD
1,13D20,8100-8199,4/11/2017,07,1,Auto Theft,Apartment,STONE,-,-
1,13D20,5800-5899,4/11/2017,18,1,Theft,Park and Ride Terminal,TELEPHONE,-,RD
1,13D20,8800-8899,4/13/2017,23,1,Burglary,Apartment,GLENCREST,-,ST
1,13D20,6300-6399,4/13/2017,13,1,Burglary,Residence or House,BELLFORT,-,ST
1,13D20,8500-8599,4/13/2017,13,1,Theft,Restaurant or Cafeteria Parking Lot,GULF,-,FWY
1,13D20,6100-6199,4/13/2017,18,1,Robbery,"Road, Street, or Sidewalk",TELEPHONE,-,RD
1,13D20,9000-9099,4/13/2017,07,1,Auto Theft,"Hotel, Motel, Inn, Etc.",AIRPORT,-,BLVD
1,13D20,8500-8599,4/9/2017,02,1,Burglary,Apartment,BROADWAY,-,ST
1,13D20,7900-7999,4/8/2017,13,1,Theft,Service or Gas Station,PARK PLACE,-,BLVD
1,13D20,7900-7999,4/5/2017,11,1,Theft,Other Parking Lot,BELLFORT,-,ST
1,13D20,8700-8799,4/5/2017,13,1,Burglary,Apartment,BROADWAY,-,ST
1,13D20,9100-9199,4/5/2017,09,1,Auto Theft,Hotel or Motel Parking Lot,GULF,-,FWY
1,13D20,6100-6199,4/4/2017,09,1,Theft,Grocery Store or Supermarket,TELEPHONE,-,RD
1,13D20,7400-7499,4/4/2017,05,1,Auto Theft,Driveway,LAKEHURST,-,DR
1,13D20,8500-8599,4/4/2017,11,1,Burglary,Apartment,BROADWAY,-,ST
1,13D20,6300-6399,4/5/2017,19,1,Burglary,Residence or House,BELARBOR,-,ST
1,13D20,6300-6399,4/5/2017,20,1,Theft,Residence or House,BELMARK,-,ST
1,13D20,6500-6599,4/7/2017,08,1,Auto Theft,"Road, Street, or Sidewalk",RIDGEWAY,-,DR
1,13D20,7000-7099,4/7/2017,09,1,Theft,Service or Gas Station,TELEPHONE,-,RD
1,13D20,9200-9299,4/6/2017,17,1,Theft,Restaurant or Cafeteria Parking Lot,GULF,-,FWY
1,13D20,6100-6199,4/6/2017,18,1,Burglary,Residence or House,EDINBURG,-,ST
1,13D20,6700-6799,4/3/2017,13,1,Theft,Car Wash,BELLFORT,-,ST
1,13D20,7900-7999,4/3/2017,08,1,Burglary,Apartment Rental Office,LEONORA,-,-
1,13D20,7000-7099,4/2/2017,22,1,Theft,Apartment,BELLFORT,-,ST
1,13D20,6100-6199,4/2/2017,18,1,Theft,Other Parking Lot,TELEPHONE,-,RD
1,13D20,8100-8199,4/2/2017,09,1,Auto Theft,Apartment Parking Lot,STONE,-,-
1,13D20,7400-7499,4/2/2017,12,1,Robbery,Driveway,SANTA FE,-,DR
1,13D20,8100-8199,3/22/2017,10,1,Theft,Apartment,STONE,-,-
1,13D20,7000-7099,4/1/2017,08,1,Burglary,Residence or House,THRUSH,-,DR
1,13D20,6100-6199,4/1/2017,11,1,Theft,Drug Store or Medical Supply,TELEPHONE,-,RD
1,13D20,6300-6399,4/1/2017,12,1,Theft,Grocery Store or Supermarket,TELEPHONE,-,RD
1,13D20,7600-7699,3/30/2017,15,1,Auto Theft,Apartment,GLENVIEW,-,DR
1,13D20,6600-6699,3/31/2017,14,1,Theft,"Other, Unknown, or Not Listed",SOUTHBROOK,-,DR
1,13D20,3900-3999,3/31/2017,18,1,Theft,"Daycare, Child Care, or Kindergarten",ERIE,-,ST
1,13D20,8400-8499,4/26/2017,23,1,Theft,Strip Business Center Parking Lot,GULF,-,FWY
1,13D20,7900-7999,4/27/2017,11,1,Theft,Other Parking Lot,PARK PLACE,-,BLVD
1,13D20,7600-7699,4/28/2017,11,1,Burglary,Restaurant or Cafeteria,BELLFORT,-,ST
1,13D20,7000-7099,4/28/2017,12,1,Theft,Residence or House,RICHWOOD,-,RD
1,13D20,8200-8299,4/28/2017,15,1,Theft,Department or Discount Store,BROADWAY,-,ST
1,13D20,6200-6299,4/28/2017,14,1,Burglary,Residence or House,BELARBOR,-,ST
1,13D20,8100-8199,4/28/2017,18,1,Theft,"Other, Unknown, or Not Listed",STONE,-,-
1,13D20,4100-4199,4/28/2017,08,1,Theft,Apartment Parking Lot,BROADWAY,-,ST
1,13D20,4100-4199,4/28/2017,07,1,Theft,Apartment Parking Lot,BROADWAY,-,ST
1,13D20,4100-4199,4/28/2017,05,1,Theft,Apartment Parking Lot,BROADWAY,-,ST
1,13D20,8600-8699,4/27/2017,21,1,Theft,"Parks and Recreation, Zoo, Swimming Pool",BROADWAY,-,ST
1,13D20,8200-8299,4/25/2017,07,1,Robbery,Apartment Parking Lot,BROADWAY,-,ST
1,13D20,7400-7499,4/25/2017,08,1,Burglary,Restaurant or Cafeteria Parking Lot,PARK PLACE,-,BLVD
1,13D20,8200-8299,4/25/2017,13,1,Theft,Convenience Store,BROADWAY,-,ST
1,13D20,6300-6399,4/25/2017,16,1,Theft,Grocery Store or Supermarket,TELEPHONE,-,RD
1,13D20,8200-8299,4/25/2017,15,1,Theft,Department or Discount Store,BROADWAY,-,ST
1,13D20,6600-6699,4/25/2017,18,1,Theft,Miscellaneous Business (Non-Specific),TELEPHONE,-,RD
1,13D20,8500-8599,4/25/2017,20,1,Theft,"Road, Street, or Sidewalk",BROADWAY,-,ST
1,13D20,6100-6199,4/26/2017,09,1,Theft,Drug Store or Medical Supply,TELEPHONE,-,RD
1,13D20,8400-8499,4/26/2017,15,1,Theft,Restaurant or Cafeteria Parking Lot,GULF,-,FWY
1,13D20,6100-6199,4/26/2017,13,1,Theft,Miscellaneous Business (Non-Specific),TELEPHONE,-,RD
1,13D20,8700-8799,4/24/2017,06,1,Theft,Hotel or Motel Parking Lot,GULF,-,FWY
1,13D20,9000-9099,4/24/2017,05,1,Theft,Service or Gas Station,AIRPORT,-,BLVD
1,13D20,8100-8199,4/24/2017,07,1,Theft,Driveway,COLGATE,-,-
1,13D20,9100-9199,4/24/2017,14,1,Burglary,Auto Repair,AIRPORT,-,BLVD
1,13D20,8200-8299,4/24/2017,15,1,Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,DIXIE,-,DR
1,13D20,7900-7999,4/22/2017,17,1,Theft,Hotel or Motel Parking Lot,MOSLEY,-,RD
1,13D20,8600-8699,4/22/2017,18,1,Theft,Residence or House,ANACORTES,-,ST
1,13D20,9000-9099,4/21/2017,13,1,Theft,"Hotel, Motel, Inn, Etc.",AIRPORT,-,BLVD
1,13D20,8200-8299,4/21/2017,15,1,Robbery,Apartment Parking Lot,STONE,-,-
1,13D20,3900-3999,4/22/2017,08,1,Theft,Service or Gas Station,BROADWAY,-,ST
1,13D20,8600-8699,4/22/2017,08,1,Theft,Apartment Parking Lot,BROADWAY,-,ST
1,13D20,6800-6899,4/22/2017,08,1,Auto Theft,Commercial Parking Lot or Garage,BELLFORT,-,ST
1,13D20,4100-4199,4/22/2017,14,1,Robbery,"Road, Street, or Sidewalk",COLGATE,-,-
1,13D20,6200-6299,4/22/2017,11,1,Theft,Specialty Store (Non-Specific),TELEPHONE,-,RD
1,13D20,8400-8499,4/29/2017,13,1,Robbery,Apartment,BROADWAY,-,ST
1,13D20,8400-8499,4/29/2017,14,1,Theft,Restaurant or Cafeteria Parking Lot,GULF,-,FWY
1,13D20,8400-8499,4/29/2017,06,1,Theft,Apartment Parking Lot,BROADWAY,-,ST
1,13D20,4100-4199,4/29/2017,08,1,Theft,Apartment Parking Lot,BROADWAY,-,ST
1,13D20,8600-8699,4/29/2017,08,1,Theft,"Road, Street, or Sidewalk",WYNLEA,-,-
1,13D20,7900-7999,4/30/2017,01,1,Theft,Hotel or Motel Parking Lot,MOSLEY,-,RD
1,13D20,8900-8999,4/30/2017,17,1,Theft,Apartment Parking Lot,BROADWAY,-,ST
1,13D20,7900-7999,4/30/2017,16,1,Robbery,Apartment,MORLEY,-,-
1,13D30,8100-8199,4/10/2017,11,1,Burglary,Residence or House,BRANIFF,-,AVE
1,13D30,6800-6899,4/19/2017,09,1,Theft,Restaurant or Cafeteria Parking Lot,AIRPORT,-,BLVD
1,13D30,9600-9699,4/3/2017,14,1,Theft,Service or Gas Station,TELEPHONE,-,RD
1,13D30,9600-9699,4/6/2017,13,1,Theft,Service or Gas Station,TELEPHONE,-,RD
1,13D30,8200-8299,4/7/2017,17,1,Theft,"Other, Unknown, or Not Listed",KOPMAN,-,DR
1,13D30,9600-9699,4/21/2017,18,1,Theft,Service or Gas Station,TELEPHONE,-,RD
1,13D40,11400-11499,4/19/2017,13,1,Theft,Hotel or Motel Parking Lot,TELEPHONE,-,RD
1,13D40,8000-8099,4/20/2017,11,1,Theft,Department or Discount Store,FUQUA,-,ST
1,13D40,8000-8099,4/15/2017,16,1,Theft,"Road, Street, or Sidewalk",LANHAM,-,LN
1,13D40,6700-6799,4/15/2017,12,1,Theft,Service or Gas Station,ALMEDA GENOA,-,RD
1,13D40,10800-10899,4/11/2017,07,1,Burglary,Vacant Other Out Build/Monument/UnderConst,TELEPHONE,-,RD
1,13D40,10200-10299,4/10/2017,18,1,Theft,Apartment Parking Lot,TELEPHONE,-,RD
1,13D40,7700-7799,4/9/2017,11,1,Theft,Driveway,KAREN ROSE,-,ST
1,13D40,8000-8099,4/9/2017,17,1,Theft,Driveway,BOTANY,-,LN
1,13D40,10200-10299,4/10/2017,03,1,Theft,Apartment Parking Lot,TELEPHONE,-,RD
1,13D40,8500-8599,4/5/2017,14,1,Theft,Department or Discount Store,SAM HOUSTON,S,PKWY
1,13D40,10900-10999,4/5/2017,08,1,Theft,Apartment Parking Lot,TELEPHONE,-,RD
1,13D40,10900-10999,4/3/2017,07,1,Theft,Apartment Parking Lot,TELEPHONE,-,RD
1,13D40,10500-10599,3/31/2017,00,1,Theft,Bar or Night Club Parking Lot,PEARLAND,-,PKWY
1,13D40,11100-11199,4/1/2017,03,1,Theft,Service or Gas Station,MONROE,-,RD
1,13D40,10500-10599,4/1/2017,00,1,Theft,Strip Business Center Parking Lot,PEARLAND,-,PKWY
1,13D40,10100-10199,3/28/2017,16,1,Theft,Other Parking Lot,TELEPHONE,-,RD
1,13D40,10900-10999,4/22/2017,08,1,Auto Theft,Apartment Parking Lot,TELEPHONE,-,RD
1,13D40,10900-10999,4/22/2017,08,1,Theft,Restaurant or Cafeteria Parking Lot,TELEPHONE,-,RD
1,13D40,8500-8599,4/20/2017,22,1,Theft,Grocery Store or Supermarket,SAM HOUSTON,S,PKWY
1,13D40,8000-8099,4/21/2017,16,1,Theft,Miscellaneous Business (Non-Specific),FUQUA,-,ST
1,13D40,8300-8399,4/21/2017,14,1,Auto Theft,Driveway,FUQUA GARDENS,-,DR
1,13D40,8000-8099,4/23/2017,12,1,Theft,Commercial Building,FUQUA,-,ST
1,13D40,8500-8599,4/24/2017,16,1,Theft,Department or Discount Store,SAM HOUSTON,S,PKWY
1,13D40,7900-7999,4/26/2017,13,1,Theft,Driveway,SWIFTWATER,-,LN
1,13D40,8400-8499,4/26/2017,16,1,Theft,Convenience Store,SAM HOUSTON,S,PKWY
1,13D40,7700-7799,4/25/2017,19,1,Theft,"Church, Synagogue, or Temple Parking Lot",ALMEDA GENOA,-,RD
1,13D40,10900-10999,4/25/2017,04,1,Theft,Apartment Parking Lot,TELEPHONE,-,RD
1,13D40,10200-10299,4/28/2017,08,1,Theft,Apartment Parking Lot,TELEPHONE,-,RD
1,13D40,9400-9499,4/28/2017,09,1,Theft,Residence or House,HALL,-,RD
1,13D40,10000-10099,4/28/2017,10,1,Auto Theft,Commercial Parking Lot or Garage,BALLANTINE,-,ST
1,13D40,7900-7999,4/27/2017,06,1,Theft,Apartment Parking Lot,SAM HOUSTON,S,PKWY
1,13D40,11200-11299,4/27/2017,09,1,Theft,"Road, Street, or Sidewalk",HALL RIDGE,-,CT
1,13D40,11200-11299,4/27/2017,09,1,Theft,Residence or House,HALL TERRACE,-,CT
1,13D40,7900-7999,4/27/2017,08,1,Theft,Apartment Parking Lot,SAM HOUSTON,S,PKWY
1,13D40,7900-7999,4/28/2017,21,1,Robbery,Apartment,SAM HOUSTON,S,PKWY
1,14D10,4700-4799,4/11/2017,02,1,Burglary,Apartment,WARD,-,ST
1,14D10,3300-3399,4/10/2017,11,1,Theft,Convenience Store Parking Lot,OLD SPANISH,-,TRL
1,14D10,5800-5899,4/10/2017,16,1,Robbery,Convenience Store,MARTIN LUTHER KING,-,BLVD
1,14D10,6600-6699,4/10/2017,15,1,Theft,Residence or House,PARIS,-,-
1,14D10,4400-4499,4/12/2017,11,1,Theft,"Road, Street, or Sidewalk",PERRY,-,-
1,14D10,6800-6899,4/13/2017,09,1,Burglary,Residence or House,TIERWESTER,-,-
1,14D10,3800-3899,4/12/2017,13,1,Robbery,Drug Store or Medical Supply,OLD SPANISH,-,TRL
1,14D10,6900-6999,4/12/2017,12,1,Auto Theft,Other Parking Lot,CULLEN,-,BLVD
1,14D10,5000-5099,4/13/2017,15,1,Theft,"Road, Street, or Sidewalk",IDAHO,-,-
1,14D10,4300-4399,4/14/2017,01,1,Theft,"Road, Street, or Sidewalk",FAULKNER,-,ST
1,14D10,7000-7099,4/15/2017,08,1,Theft,Residence or House,EASTWOOD,-,ST
1,14D10,6000-6099,4/15/2017,09,1,Burglary,"Physician, Doctor, Dentist's Office",SCOTT,-,ST
1,14D10,7100-7199,4/15/2017,09,1,Burglary,Residence or House,EASTWOOD,-,ST
1,14D10,5000-5099,4/16/2017,05,1,Burglary,"Pawn, Resale Shop, or Flea Market",GRIGGS,-,RD
1,14D10,7300-7399,4/16/2017,00,1,Auto Theft,"Road, Street, or Sidewalk",CULLEN,-,BLVD
1,14D10,5000-5099,4/14/2017,15,1,Theft,Strip Business Center Parking Lot,GRIGGS,-,RD
1,14D10,5000-5099,4/14/2017,11,1,Theft,Driveway,DICKENS,-,RD
1,14D10,4400-4499,4/15/2017,02,1,Theft,"Road, Street, or Sidewalk",FAULKNER,-,ST
1,14D10,7000-7099,4/15/2017,02,1,Theft,"Road, Street, or Sidewalk",EASTWOOD,-,ST
1,14D10,4400-4499,4/15/2017,01,1,Theft,"Road, Street, or Sidewalk",FAULKNER,-,ST
1,14D10,6900-6999,4/15/2017,01,1,Theft,"Road, Street, or Sidewalk",EASTWOOD,-,ST
1,14D10,7000-7099,4/15/2017,01,1,Theft,"Road, Street, or Sidewalk",EASTWOOD,-,ST
1,14D10,3600-3699,4/18/2017,09,1,Robbery,Grocery Store or Supermarket,OLD SPANISH,-,TRL
1,14D10,3700-3799,4/18/2017,09,1,Robbery,Restaurant or Cafeteria Parking Lot,OLD SPANISH,-,TRL
1,14D10,5000-5099,4/18/2017,01,1,Theft,"Road, Street, or Sidewalk",OLD SPANISH,-,TRL
1,14D10,4300-4399,4/17/2017,20,1,Auto Theft,Strip Business Center Parking Lot,GRIGGS,-,RD
1,14D10,4100-4199,4/17/2017,15,1,Theft,"Other, Unknown, or Not Listed",MAINER,-,-
1,14D10,5300-5399,4/17/2017,15,1,Burglary,Miscellaneous Business (Non-Specific),SUNRISE,-,RD
1,14D10,5000-5099,4/16/2017,13,1,Burglary,Residence or House,IDAHO,-,-
1,14D10,7100-7199,4/16/2017,11,1,Auto Theft,Apartment Parking Lot,EASTWOOD,-,ST
1,14D10,3900-3999,4/16/2017,19,1,Robbery,Residence or House,LUCA,-,-
1,14D10,3900-3999,4/17/2017,10,1,Theft,Residence or House,PORTER,-,-
1,14D10,7000-7099,4/20/2017,14,1,Theft,Driveway,EASTWOOD,-,ST
1,14D10,7000-7099,4/19/2017,13,1,Robbery,"Road, Street, or Sidewalk",TIERWESTER,-,-
1,14D10,4000-4099,4/19/2017,20,1,Burglary,Apartment,CORDER,-,ST
1,14D10,5600-5699,4/20/2017,07,1,Theft,Apartment Parking Lot,ROYAL PALMS,-,ST
1,14D10,7100-7199,4/19/2017,12,1,Theft,Driveway,EASTWOOD,-,ST
1,14D10,6600-6699,4/18/2017,23,1,Auto Theft,,CADILLAC,-,ST
1,14D10,6500-6599,4/18/2017,15,1,Auto Theft,Driveway,SHERWOOD,-,DR
1,14D10,4700-4799,4/18/2017,17,1,Theft,Department or Discount Store,YELLOWSTONE,-,BLVD
1,14D10,5000-5099,4/18/2017,18,1,Robbery,Convenience Store,GRIGGS,-,RD
1,14D10,7100-7199,3/27/2017,08,1,Theft,Residence or House,CULLEN,-,BLVD
1,14D10,7200-7299,3/29/2017,15,1,Theft,Apartment,SCOTT,-,ST
1,14D10,3800-3899,3/16/2017,21,1,Theft,Grocery Store or Supermarket Parking Lot,OLD SPANISH,-,TRL
1,14D10,3400-3499,4/1/2017,11,1,Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,OLD SPANISH,-,TRL
1,14D10,6800-6899,4/2/2017,20,1,Theft,Residence or House,PEERLESS,-,-
1,14D10,4300-4399,4/1/2017,17,1,Theft,Service or Gas Station,OLD SPANISH,-,TRL
1,14D10,6000-6099,4/1/2017,14,1,Theft,"Other, Unknown, or Not Listed",SCHROEDER,-,RD
1,14D10,3900-3999,4/1/2017,13,1,Theft,Fire Station,CORDER,-,ST
1,14D10,5800-5899,4/5/2017,11,1,Theft,Miscellaneous Business (Non-Specific),CULLEN,-,BLVD
1,14D10,6000-6099,4/4/2017,22,1,Theft,Apartment,SCHROEDER,-,RD
1,14D10,6800-6899,4/4/2017,22,1,Theft,Service or Gas Station,CULLEN,-,BLVD
1,14D10,7200-7299,4/4/2017,05,1,Theft,Residence or House,ENGLAND,-,ST
1,14D10,6600-6699,4/4/2017,07,1,Auto Theft,Residence or House,WINTON,-,ST
1,14D10,5600-5699,4/4/2017,10,1,Theft,Grocery Store or Supermarket,MYKAWA,-,RD
1,14D10,6800-6899,4/3/2017,16,1,Theft,Residence or House,FOSTER,-,ST
1,14D10,4500-4599,4/5/2017,17,1,Auto Theft,Residence or House,PERRY,-,-
1,14D10,6600-6699,4/5/2017,17,1,Burglary,Residence or House,GOFORTH,-,ST
1,14D10,3700-3799,4/5/2017,18,1,Robbery,Apartment,ALICE,-,ST
1,14D10,4700-4799,4/6/2017,16,1,Theft,Department or Discount Store,YELLOWSTONE,-,BLVD
1,14D10,5100-5199,4/7/2017,12,1,Burglary,Residence or House,CORTELYOU,-,LN
1,14D10,7000-7099,4/7/2017,12,1,Theft,Driveway,EASTWOOD,-,ST
1,14D10,4800-4899,4/9/2017,11,1,Burglary,"Other, Unknown, or Not Listed",EPPES,-,ST
1,14D10,5000-5099,4/8/2017,09,1,Auto Theft,Residence or House,MADALYN,-,LN
1,14D10,4800-4899,4/29/2017,01,1,Robbery,Convenience Store Parking Lot,WARD,-,ST
1,14D10,3900-3999,4/29/2017,01,1,Theft,"Road, Street, or Sidewalk",ALICE,-,ST
1,14D10,7000-7099,4/29/2017,08,1,Theft,"Road, Street, or Sidewalk",SCOTT,-,ST
1,14D10,4800-4899,4/29/2017,10,1,Robbery,Bus Stop,GRIGGS,-,RD
1,14D10,3900-3999,4/29/2017,10,1,Theft,Apartment Parking Lot,SOUTHLAWN,-,-
1,14D10,4900-4999,7/1/2016,14,1,Burglary,Residence or House,BALKIN,-,ST
1,14D10,3900-3999,4/30/2017,12,1,Theft,"Road, Street, or Sidewalk",SOUTHLAWN,-,-
1,14D10,6700-6799,4/27/2017,10,1,Theft,Residence or House,SHERWOOD,-,DR
1,14D10,4300-4399,4/27/2017,11,1,Theft,Service or Gas Station,OLD SPANISH,-,TRL
1,14D10,4700-4799,4/27/2017,15,1,Robbery,Department or Discount Store,YELLOWSTONE,-,BLVD
1,14D10,4500-4599,4/28/2017,09,1,Burglary,Restaurant or Cafeteria Parking Lot,GRIGGS,-,RD
1,14D10,7300-7399,4/28/2017,19,1,Theft,"Other, Unknown, or Not Listed",ENGLAND,-,ST
1,14D10,5000-5099,4/28/2017,14,1,Theft,Other Parking Lot,GRIGGS,-,RD
1,14D10,5900-5999,4/25/2017,08,1,Theft,Strip Business Center Parking Lot,LOOP,S,-
1,14D10,3300-3399,4/25/2017,17,1,Burglary,Apartment,YELLOWSTONE,-,BLVD
1,14D10,6500-6599,4/25/2017,13,1,Auto Theft,"Road, Street, or Sidewalk",CALHOUN,-,RD
1,14D10,6000-6099,4/24/2017,15,1,Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,SCOTT,-,ST
1,14D10,3500-3599,4/24/2017,07,1,Burglary,Auto Repair,OLD SPANISH,-,TRL
1,14D10,6700-6799,4/24/2017,13,1,Theft,Bar or Night Club Parking Lot,DRIFTWOOD,-,ST
1,14D10,3300-3399,4/24/2017,07,1,Theft,Apartment Parking Lot,YELLOWSTONE,-,BLVD
1,14D10,3300-3399,4/24/2017,06,1,Theft,Apartment Parking Lot,YELLOWSTONE,-,BLVD
