Beat,Block Range,Date,Hour,Number of Records,Offense Type,Offenses,Premise,Street Name,Suffix,Type
14D20,8500-8599,12/16/2017,09,1,Theft,1,Service or Gas Station,SAFEGUARD,-,RD
14D20,3600-3699,12/16/2017,21,1,Robbery,1,Convenience Store,SUNBEAM,-,-
14D20,10000-10099,12/16/2017,22,1,Robbery,1,Apartment Parking Lot,CULLEN BLVD,-,BLVD
14D20,5100-5199,12/16/2017,23,1,Robbery,1,Residence or House,HIGGINS,-,-
14D20,2800-2899,12/17/2017,14,1,AutoTheft,1,Apartment Parking Lot,REED RD,-,RD
14D20,1400-1499,12/17/2017,19,1,AutoTheft,1,Apartment Parking Lot,JACKSON,-,ST
14D20,8300-8399,12/17/2017,22,1,AutoTheft,1,Apartment Parking Lot,P.O. BOX 509105,-,-
14D20,3000-3099,12/18/2017,12,1,Theft,2,Residence or House,JIPSIE LN,-,-
14D20,8400-8499,12/18/2017,23,1,Robbery,1,Service or Gas Station,KIRKSAGE,-,DR
14D20,12500-12599,12/18/2017,17,1,Robbery,1,Convenience Store,PEPPER CREEK,-,LN
14D20,3600-3699,12/19/2017,05,1,Theft,1,Driveway,CHIMIRA LN,-,-
14D20,4600-4699,12/19/2017,08,1,Theft,1,Residence or House,MALLOW,-,-
14D20,2900-2999,12/21/2017,03,1,Burglary,1,Department or Discount Store,REED RD.,-,-
14D20,900-999,12/21/2017,02,1,Robbery,1,"Road, Street, or Sidewalk",MCKINNEY,-,-
14D20,4800-4899,12/21/2017,09,1,Theft,1,Driveway,BRINKLEY ST,-,ST
14D20,8700-8799,12/21/2017,10,1,Robbery,1,Residence or House,BRANDON ST,-,ST
14D20,7400-7499,12/21/2017,12,1,Burglary,1,Apartment,CALHOUN RD,-,RD
14D20,10200-10299,12/22/2017,06,1,Theft,1,Apartment,PO BOX 279,-,-
14D20,8400-8499,12/22/2017,00,1,Robbery,1,Service or Gas Station,CAMBRIDGE,-,ST
14D20,7000-7099,12/22/2017,19,1,Robbery,1,Convenience Store,BELLE MEADOW LANE,-,-
14D20,8200-8299,12/22/2017,17,1,Robbery,1,Bar or Night Club Parking Lot,GRANDVIEW,-,ST
14D20,4100-4199,12/23/2017,06,1,AutoTheft,1,Residence or House,MAGGIE,-,-
14D20,4900-4999,12/24/2017,00,1,Robbery,1,"Road, Street, or Sidewalk",ALVIN ST,-,ST
14D20,6000-6099,12/24/2017,04,1,Burglary,1,Grocery Store or Supermarket,SUGAR HILL,-,DR
14D20,5100-5199,12/24/2017,08,1,Theft,1,"Road, Street, or Sidewalk",WILMINGTON ST,-,ST
14D20,4100-4199,12/24/2017,17,1,Theft,1,"Road, Street, or Sidewalk",BARBERRY DR,-,-
14D20,9600-9699,12/25/2017,15,1,Burglary,1,Residence or House,CHESTERFIELD,-,DR
14D20,5000-5099,12/25/2017,10,1,Burglary,1,Apartment,SUNFLOWER,-,-
14D20,3800-3899,12/25/2017,05,1,Burglary,1,Apartment,MAINER,-,-
14D20,8500-8599,12/25/2017,05,1,Burglary,1,Miscellaneous Business (Non-Specific),SCOTT,-,ST
14D20,10100-10199,12/25/2017,18,1,Theft,1,Vacant Other Out Build/Monument/UnderConst,FORUM WEST,-,ST
14D20,9000-9099,12/25/2017,19,1,AutoTheft,1,Convenience Store Parking Lot,BRAESWOOD,S,BLVD
14D20,1800-1899,12/26/2017,07,1,Theft,1,"Road, Street, or Sidewalk",SMITH,-,ST
14D20,7400-7499,12/26/2017,07,1,Robbery,1,Restaurant or Cafeteria,CULLEN,-,BLVD
14D20,3500-3599,12/26/2017,10,1,Burglary,1,Convenience Store,CHIMIRA,-,LN
14D20,5100-5199,12/26/2017,16,1,Theft,1,"Other, Unknown, or Not Listed",CLOVER ST,-,ST
14D20,4100-4199,12/26/2017,14,1,AutoTheft,1,Apartment,BARBERRY DR,-,-
14D20,4400-4499,12/26/2017,11,1,Theft,1,"Road, Street, or Sidewalk",REED RD,-,RD
14D20,3700-3799,12/26/2017,19,1,Theft,1,Strip Business Center Parking Lot,ROSEMONT,-,-
14D20,3400-3499,12/27/2017,09,1,Theft,1,Residence or House,NOAH,-,-
14D20,9200-9299,12/27/2017,08,1,Theft,1,Commercial Building,CULLEN,-,BLVD
14D20,4900-4999,12/27/2017,11,1,Theft,1,"Road, Street, or Sidewalk",RUE ST,-,ST
14D20,9400-9499,12/27/2017,18,1,Theft,1,Grocery Store or Supermarket,CULLEN,-,BLVD
14D20,3600-3699,12/27/2017,21,1,Robbery,1,"Other, Unknown, or Not Listed",MAINER,-,-
14D20,8300-8399,12/28/2017,06,1,Theft,1,Apartment Parking Lot,BASSETT ST,-,ST
14D20,3300-3399,12/28/2017,15,1,Theft,1,"Road, Street, or Sidewalk",REED RD,-,RD
14D20,4600-4699,12/28/2017,16,1,Theft,1,Residence or House,P.O BOX 330073,-,-
14D20,5300-5399,12/28/2017,12,1,Robbery,1,"Road, Street, or Sidewalk",5341HIGGINS ST,-,ST
14D20,8000-8099,12/29/2017,14,1,Theft,1,Residence or House,FOUNTAIN ST,-,ST
14D20,4100-4199,12/29/2017,16,1,AutoTheft,1,Driveway,MAGGIE,-,-
14D20,8500-8599,12/30/2017,11,1,Theft,1,Apartment Parking Lot,MOSLEY ROAD,-,-
14D20,2700-2799,12/31/2017,15,1,Theft,1,Department or Discount Store,REED,-,RD
14D30,5400-5499,12/01/2017,22,1,Robbery,1,"Road, Street, or Sidewalk",LYNDHURST DR,-,-
14D30,5700-5799,12/01/2017,23,1,Robbery,1,Barber And Beauty Shops,BELLFORT ST,-,ST
14D30,6600-6699,12/01/2017,10,1,Burglary,1,Residence or House,CRESTMONT ST,-,ST
14D30,7000-7099,12/03/2017,20,1,Theft,1,Apartment Parking Lot,BELLFORT,-,ST
14D30,5900-5999,12/04/2017,05,1,Theft,1,Driveway,SOUTHFORD,-,RD
14D30,5200-5299,12/04/2017,18,1,Theft,1,Residence or House,BURMA,-,-
14D30,8100-8199,12/05/2017,12,1,Robbery,1,Liquor Store Parking Lot,MARTIN LUTHER KING BLVD,-,BLVD
14D30,5600-5699,12/05/2017,14,1,Theft,1,Specialty Store (Non-Specific),WINDEMERE,-,-
14D30,5700-5799,12/05/2017,00,1,Burglary,1,"Church, Synagogue, or Temple",BELLFORT,-,ST
14D30,5900-5999,12/06/2017,07,1,Theft,1,Driveway,SOUTHTOWN ST,-,ST
14D30,8100-8199,12/06/2017,10,1,Theft,1,Residence or House,PANAY DR,-,-
14D30,6000-6099,12/07/2017,17,1,Burglary,1,Residence or House,RIDGEWAY DR,-,-
14D30,5100-5199,12/07/2017,14,1,Burglary,1,Residence or House,RAPIDO RD,-,RD
14D30,5700-5799,12/07/2017,10,1,Theft,1,"Road, Street, or Sidewalk",HIRONDEL,-,-
14D30,5100-5199,12/08/2017,15,1,Theft,1,Residence or House,MALMEDY,-,RD
14D30,7600-7699,12/11/2017,11,1,AutoTheft,1,Driveway,BELGARD ST,-,ST
14D30,9300-9399,12/11/2017,08,1,Burglary,1,Residence or House,CLEARWAY DR,-,-
14D30,5700-5799,12/11/2017,06,1,Robbery,1,Bus Stop,BELLFORT ST,-,ST
14D30,6500-6599,12/11/2017,06,1,Robbery,1,Convenience Store,MARTIN LUTHER KING BLVD,-,BLVD
14D30,5600-5699,12/12/2017,12,1,Burglary,1,Residence or House,SOUTHLEA ST,-,ST
14D30,5900-5999,12/12/2017,01,1,Robbery,1,"Road, Street, or Sidewalk",SOUTHINGTON ST,-,ST
14D30,4600-4699,12/13/2017,13,1,Robbery,1,Residence or House,ALDINE BENDER,-,RD
14D30,5900-5999,12/13/2017,10,1,Robbery,1,"Road, Street, or Sidewalk",SELINSKY,-,RD
14D30,8000-8099,12/13/2017,10,1,Theft,1,"Other, Unknown, or Not Listed",MARTIN LUTHER KING BLVD,-,BLVD
14D30,5600-5699,12/13/2017,08,1,Burglary,1,Residence or House,WOODGREEN,-,-
14D30,5900-5999,12/14/2017,09,1,Burglary,1,Residence or House,SOUTHURST,-,ST
14D30,8000-8099,12/14/2017,12,1,Theft,1,Residence or House,NW 12TH,-,ST
14D30,5700-5799,12/14/2017,15,1,Burglary,1,Residence or House,DOULTON,-,-
14D30,6900-6999,12/15/2017,07,1,Burglary,1,Residence or House,BEELA,-,RD
14D30,5600-5699,12/17/2017,04,1,Robbery,1,Residence or House,BELMARK ST,-,ST
14D30,8100-8199,12/18/2017,10,1,Theft,1,Convenience Store,MARTIN LUTHER KING,-,BLVD
14D30,7300-7399,12/20/2017,22,1,Robbery,1,"Road, Street, or Sidewalk",HURTGEN FOREST RD,-,RD
14D30,7300-7399,12/20/2017,12,1,Burglary,1,Residence or House,ST LO,-,-
14D30,5600-5699,12/21/2017,10,1,Burglary,1,Residence or House,WILLOW GLEN DR,-,-
14D30,5700-5799,12/21/2017,07,1,Robbery,1,Residence or House,DOULTON DR,-,-
14D30,5600-5699,12/21/2017,20,1,Robbery,1,"Road, Street, or Sidewalk",DOULTON DR,-,-
14D30,5800-5899,12/21/2017,18,1,Theft,1,Driveway,SOUTHLEA ST,-,ST
14D30,3700-3799,12/22/2017,15,1,Robbery,1,"Road, Street, or Sidewalk",KILDARE,-,ST
14D30,8600-8699,12/22/2017,16,1,Theft,1,"Other, Unknown, or Not Listed",MARTIN LUTHER KING,-,BLVD
14D30,7100-7199,12/23/2017,08,1,Theft,1,Miscellaneous Business (Non-Specific),MYKAWA RD,-,RD
14D30,5000-5099,12/23/2017,08,1,Theft,1,Residence or House,BATAAN RD,-,RD
14D30,6800-6899,12/23/2017,06,1,Theft,1,Miscellaneous Business (Non-Specific),MYKAWA,-,RD
14D30,1300-1399,12/24/2017,21,1,Robbery,1,Apartment Parking Lot,BROADWAY ST APT 514,-,-
14D30,6400-6499,12/25/2017,09,1,Burglary,1,Restaurant or Cafeteria,MARTIN LUTHER KING,-,BLVD
14D30,2300-2399,12/27/2017,17,1,Burglary,1,Residence or House,COTTAGE HILL,-,ST
14D30,6900-6999,12/27/2017,11,1,Robbery,1,Barber And Beauty Shops,MARTIN LUTHER KING,-,BLVD
14D30,3300-3399,12/27/2017,13,1,Burglary,1,Residence or House,AUBURN STREET APT 4,-,-
14D30,7100-7199,12/27/2017,12,1,Theft,1,Other Parking Lot,MYKAWA RD,-,RD
14D30,7300-7399,12/28/2017,11,1,Theft,1,Convenience Store,HURTGEN FOREST,-,ST
14D30,8500-8599,12/29/2017,20,1,Robbery,1,Strip Business Center Parking Lot,MLK,-,BLVD
14D30,3300-3399,12/29/2017,15,1,Theft,1,"Vacant Storage Fac (Barn,Garage,Warehouse)",TIDEWATER,-,DR
14D30,5400-5499,12/29/2017,11,1,Theft,1,Driveway,NORTHRIDGE DR,-,-
14D30,10000-10099,12/30/2017,03,1,Robbery,1,Residence or House,CULLEN,-,BLVD
14D40,5400-5499,12/02/2017,22,1,Robbery,1,"Road, Street, or Sidewalk",FAIRGREEN LN,-,-
14D40,10400-10499,12/02/2017,06,1,Robbery,1,Convenience Store Parking Lot,CULLEN BLVD,-,BLVD
14D40,4400-4499,12/03/2017,08,1,Burglary,1,"Church, Synagogue, or Temple",MACGREGOR,S,-
14D40,4900-4999,12/03/2017,13,1,AutoTheft,1,"Road, Street, or Sidewalk",KILKENNY DR,-,-
14D40,3900-3999,12/03/2017,15,1,Theft,1,Construction Site,KILKENNY DR,-,-
14D40,11600-11699,12/04/2017,13,1,Robbery,1,Residence or House,DUANE,-,ST
14D40,5000-5099,12/04/2017,07,1,AutoTheft,1,Apartment Parking Lot,FAIRGREEN LN,-,-
14D40,12700-12799,12/04/2017,12,1,Theft,1,Residence or House,PANAY,-,DR
14D40,10300-10399,12/05/2017,14,1,Robbery,1,"Electronics Store, Electrical Supplies",CULLEN BLVD,-,BLVD
14D40,3800-3899,12/07/2017,20,1,AutoTheft,1,"Road, Street, or Sidewalk",BESSIE SWINDLE WAY,-,-
14D40,13200-13299,12/07/2017,14,1,Robbery,1,Convenience Store Parking Lot,CULLEN BLVD,-,BLVD
14D40,10900-10999,12/07/2017,01,1,Burglary,1,"Daycare, Child Care, or Kindergarten",CULLEN,-,BLVD
14D40,16600-16699,12/08/2017,13,1,Theft,1,"Vacant Single Occ Resd(House,Townhs,Dplex)",AIRPORT,W,BLVD
14D40,12000-12099,12/09/2017,12,1,Burglary,1,Apartment,MARTIN LUTHER KING BLVD,-,BLVD
14D40,4700-4799,12/10/2017,19,1,Burglary,1,Residence or House,OWENS GLEN,-,CT
14D40,4300-4399,12/11/2017,22,1,Theft,1,Service or Gas Station,FAIRGREEN,-,LN
14D40,11800-11899,12/11/2017,19,1,Burglary,1,Residence or House,MILL VALLEY,-,RD
14D40,5100-5199,12/11/2017,12,1,Theft,1,Commercial Parking Lot or Garage,FAIRGREEN LN,-,-
14D40,3600-3699,12/11/2017,14,1,Theft,1,"Road, Street, or Sidewalk",ALMEDA GENOA RD,-,RD
14D40,11000-11099,12/12/2017,11,1,Theft,1,Residence or House,SCOTT ST,-,ST
14D40,13300-13399,12/12/2017,13,1,Theft,1,Service or Gas Station,CULLEN BLVD,-,BLVD
14D40,5000-5099,12/13/2017,19,1,Burglary,1,Residence or House,TAVENOR LN,-,-
14D40,12000-12099,12/13/2017,05,1,Burglary,1,Apartment,MARTIN LUTHER KING BLVD,-,BLVD
14D40,4900-4999,12/14/2017,05,1,Theft,1,Residence or House,HOLLOWAY DR,-,-
14D40,5200-5299,12/14/2017,08,1,Theft,1,Driveway,CANTERWAY,-,DR
14D40,11000-11099,12/15/2017,09,1,Theft,1,Driveway,SCOTT ST,-,ST
14D40,11800-11899,12/15/2017,13,1,Robbery,1,"Parks and Recreation, Zoo, Swimming Pool",SCOTT ST,-,ST
14D40,4700-4799,12/16/2017,22,1,AutoTheft,1,"Road, Street, or Sidewalk",MEADOW PARK DR,-,-
14D40,10500-10599,12/17/2017,06,1,Burglary,1,Grocery Store or Supermarket,CULLEN,-,BLVD
14D40,12800-12899,12/17/2017,13,1,Burglary,1,Residence or House,SEGREST,-,ST
14D40,12300-12399,12/17/2017,10,1,Theft,1,Convenience Store Parking Lot,CULLEN,-,BLVD
14D40,11500-11599,12/17/2017,21,1,Robbery,1,Convenience Store,CULLEN,-,BLVD
14D40,10500-10599,12/18/2017,17,1,AutoTheft,1,Grocery Store or Supermarket Parking Lot,CULLEN BLVD,-,BLVD
14D40,5200-5299,12/19/2017,03,1,Robbery,1,"Road, Street, or Sidewalk",AIRPORT BLVD,-,BLVD
14D40,5200-5299,12/20/2017,14,1,AutoTheft,1,Driveway,P.O. BOX 8042,-,-
14D40,5000-5099,12/21/2017,07,1,AutoTheft,1,Driveway,DENORON DR,-,-
14D40,4100-4199,12/21/2017,16,1,Robbery,1,Service or Gas Station,AIRPORT,-,BLVD
14D40,12300-12399,12/23/2017,20,1,Robbery,1,Convenience Store,CULLEN,-,BLVD
14D40,5300-5399,12/23/2017,19,1,Theft,1,Residence or House,HONEYVINE DR,-,-
14D40,12300-12399,12/24/2017,08,1,Theft,1,Convenience Store,CULLEN,-,BLVD
14D40,4100-4199,12/24/2017,07,1,Theft,1,Driveway,TAVENOR LN,-,-
14D40,10800-10899,12/26/2017,16,1,Robbery,1,Residence or House,FAIRCROFT DR,-,-
14D40,13200-13299,12/26/2017,15,1,Theft,1,Department or Discount Store,CULLEN,-,BLVD
14D40,11500-11599,12/27/2017,21,1,Robbery,1,"Other, Unknown, or Not Listed",CULLEN,-,BLVD
14D40,5000-5099,12/27/2017,16,1,Theft,1,Grocery Store or Supermarket,AIRPORT BLVD,-,BLVD
14D40,2500-2599,12/28/2017,11,1,Theft,1,Convenience Store,ALMEDA GENOA,-,RD
14D40,10300-10399,12/28/2017,04,1,Burglary,1,Convenience Store,CULLEN,-,BLVD
14D40,5300-5399,12/28/2017,12,1,Theft,1,Residence or House,HONEYVINE DR,-,-
14D40,2300-2399,12/29/2017,00,1,Robbery,1,"Road, Street, or Sidewalk",SOUTH,-,BLVD
14D40,10400-10499,12/29/2017,06,1,Theft,1,Convenience Store,CULLEN,-,BLVD
14D40,4100-4199,12/30/2017,10,1,Theft,1,Residence or House,S ACRES DR,-,-
14D40,4300-4399,12/31/2017,09,1,Burglary,1,Residence or House,SORSBY DR,-,-
14D50,14100-14199,12/02/2017,05,1,Theft,1,Driveway,FAYRIDGE DR,-,-
14D50,14100-14199,12/02/2017,11,1,Theft,1,Apartment Parking Lot,FAYRIDGE DR,-,-
14D50,13900-13999,12/02/2017,19,1,Theft,1,Residence or House,AUTUMN RIDGE TRAIL DR,-,-
14D50,13900-13999,12/03/2017,13,1,Theft,1,Residence or House,AUTUMN RIDGE TRAIL,-,DR
14D50,12400-12499,12/04/2017,20,1,Theft,1,Residence or House,DAWN TERRACE,-,-
14D50,14200-14299,12/07/2017,17,1,Burglary,1,Residence or House,S WAYSIDE DR,-,-
14D50,12500-12599,12/08/2017,10,1,Theft,1,Convenience Store,MARTINDALE,-,RD
14D50,6500-6599,12/08/2017,08,1,Burglary,1,Commercial Parking Lot or Garage,AIRPORT,-,BLVD
14D50,14200-14299,12/09/2017,23,1,Theft,1,"Road, Street, or Sidewalk",UMBER COVE CT,-,-
14D50,14200-14299,12/10/2017,08,1,Theft,1,"Road, Street, or Sidewalk",PROSPERITY RIDGE DR,-,-
14D50,14100-14199,12/13/2017,12,1,Theft,1,Other Parking Lot,S WAYSIDE DR,-,-
14D50,5900-5999,12/14/2017,08,1,Burglary,1,Apartment,SELINSKY RD,-,RD
14D50,14100-14199,12/15/2017,17,1,Theft,1,Other Parking Lot,S WAYSIDE DR,-,-
14D50,5900-5999,12/15/2017,22,1,Burglary,1,Apartment,SELINSKY RD,-,RD
14D50,5900-5999,12/16/2017,12,1,Burglary,1,Residence or House,DAWN MISTY LN,-,-
14D50,4700-4799,12/16/2017,19,1,Theft,1,Convenience Store,ALMEDA GENOA,-,RD
14D50,6600-6699,12/18/2017,08,1,Theft,1,Residence or House,BRIMRIDGE LN,-,-
14D50,4100-4199,12/19/2017,19,1,Burglary,1,Residence or House,DEERBRIAR RUN DRIVE,-,-
14D50,6200-6299,12/20/2017,13,1,Robbery,1,Driveway,EL GRANATE,-,DR
14D50,11600-11699,12/20/2017,14,1,Theft,1,"Road, Street, or Sidewalk",MARTINDALE RD,-,RD
14D50,6000-6099,12/22/2017,07,1,Burglary,1,Vehicle/Auto Sales/Lease/Auto Parts Store,ALMEDA GENOA,-,RD
14D50,6100-6199,12/25/2017,15,1,Burglary,1,Residence or House,EL GRANATE DR,-,-
14D50,6000-6099,12/27/2017,10,1,Theft,1,Commercial Parking Lot or Garage,SELINSKY RD,-,RD
14D50,4600-4699,12/30/2017,06,1,AutoTheft,1,Miscellaneous Business (Non-Specific),SAM HOUSTON,S,PKWY
14D50,6000-6099,12/31/2017,23,1,Theft,1,"Church, Synagogue, or Temple Parking Lot",E OREM DR,-,-
15E10,4700-4799,12/01/2017,13,1,Theft,1,Strip Business Center Parking Lot,BEECHNUT ST,-,ST
15E10,5400-5499,12/02/2017,19,1,Burglary,1,Residence or House,BEECHNUT ST,-,ST
15E10,5600-5699,12/02/2017,21,1,Robbery,1,Department or Discount Store,BEECHNUT,-,ST
15E10,12500-12599,12/02/2017,11,1,Robbery,1,Bank or Savings Institution Parking Lot,DUNLAP APT 294,-,-
15E10,8800-8899,12/03/2017,13,1,Theft,1,Apartment,BRAESMONT DR,-,-
15E10,300-399,12/03/2017,18,1,Theft,1,Department or Discount Store,MEYERLAND PLAZA,-,-
15E10,4900-4999,12/04/2017,12,1,Theft,1,"Road, Street, or Sidewalk",VALKEITH DR,-,-
15E10,7000-7099,12/04/2017,10,1,AutoTheft,1,Apartment Parking Lot,BISSONNET ST,-,ST
15E10,5900-5999,12/05/2017,15,1,Theft,1,Service or Gas Station,QUEENSLOCH DR APT 133,-,-
15E10,5800-5899,12/05/2017,13,1,Burglary,1,"Other, Unknown, or Not Listed",BRAESWOOD,S,BLVD
15E10,5600-5699,12/05/2017,11,1,Theft,1,Commercial Parking Lot or Garage,BEECHNUT ST,-,ST
15E10,5800-5899,12/05/2017,11,1,Burglary,1,Residence or House,S BRAESWOOD BLVD,-,BLVD
15E10,5400-5499,12/05/2017,08,1,Theft,1,Apartment,BIRDWOOD RD,-,RD
15E10,700-799,12/05/2017,10,1,Theft,1,Mall Parking Lot,MEYERLAND PLAZA,-,-
15E10,1400-1499,12/05/2017,18,1,Theft,1,Service or Gas Station,GREENS PKWY APT 63,-,-
15E10,5600-5699,12/06/2017,09,1,Theft,1,Residence or House,VALKEITH DR,-,-
15E10,5700-5799,12/06/2017,09,1,AutoTheft,1,Driveway,DUMFRIES DR,-,-
15E10,5400-5499,12/06/2017,13,1,Theft,1,Residence or House,RUTHERGLENN DR,-,-
15E10,6200-6299,12/06/2017,14,1,Theft,1,Residence or House,RUTHERGLENN,-,DR
15E10,5700-5799,12/07/2017,21,1,Burglary,1,Residence or House,WIGTON DR,-,-
15E10,1800-1899,12/08/2017,08,1,Theft,1,Apartment Parking Lot,TAYLOR,-,ST
15E10,6100-6199,12/08/2017,11,1,Burglary,1,"Vacant Single Occ Resd(House,Townhs,Dplex)",S BRAESWOOD BLVD,-,BLVD
15E10,10200-10299,12/08/2017,19,1,Theft,1,Department or Discount Store,OVERVIEW,-,DR
15E10,1600-1699,12/09/2017,14,1,Theft,1,Clothing Store,CASTLE COURT,-,-
15E10,5800-5899,12/09/2017,14,1,Theft,1,Driveway,PICASSO PL,-,-
15E10,4600-4699,12/09/2017,22,1,Theft,1,Department or Discount Store,CLOVER,-,ST
15E10,5400-5499,12/10/2017,13,1,Theft,1,Residence or House,QUEENSLOCH DR,-,-
15E10,200-299,12/11/2017,22,1,Theft,1,Service or Gas Station,BREAKAWAY,-,RD
15E10,UNK,12/11/2017,21,1,Theft,1,Commercial Building,BRAESWOOD SQUARE,-,-
15E10,5400-5499,12/11/2017,13,1,Theft,1,Driveway,ARIEL ST,-,ST
15E10,8600-8699,12/11/2017,19,1,Theft,1,"Gym, Recreat, Club House, Indoor Pool",ENDICOTT,-,LN
15E10,5300-5399,12/11/2017,08,1,Theft,1,Drug Store or Medical Supply,BRAESWOOD,N,BLVD
15E10,8900-8999,12/13/2017,17,1,Burglary,1,Apartment,BRAESMONT DR,-,-
15E10,5300-5399,12/13/2017,12,1,Theft,1,Department or Discount Store,BRAESWOOD,N,BLVD
15E10,9100-9199,12/14/2017,04,1,AutoTheft,1,"Road, Street, or Sidewalk",FONDREN RD,-,RD
15E10,600-699,12/14/2017,10,1,Theft,1,Commercial Parking Lot or Garage,MEYERLAND PLAZA,-,-
15E10,6200-6299,12/14/2017,12,1,Burglary,1,Residence or House,BIRDWOOD RD,-,RD
15E10,6100-6199,12/14/2017,19,1,Theft,1,Grocery Store or Supermarket,WILLOWBEND BVLD,-,-
15E10,9700-9799,12/14/2017,17,1,Theft,1,Grocery Store or Supermarket,HILLCROFT,-,AVE
15E10,5400-5499,12/15/2017,10,1,Burglary,1,Residence or House,LOCH LOMOND,-,DR
15E10,19000-19099,12/15/2017,11,1,Theft,1,Residence or House,CRESCENT SPRINGS,-,DR
15E10,4900-4999,12/16/2017,11,1,Burglary,1,Garage or Carport,DUMFRIES DR,-,-
15E10,9200-9299,12/17/2017,12,1,Burglary,1,Residence or House,LANDSDOWNE DR,-,-
15E10,9700-9799,12/18/2017,10,1,Theft,1,Grocery Store or Supermarket,HILLCROFT,-,AVE
15E10,10600-10699,12/18/2017,22,1,Burglary,1,Apartment,SANDPIPER,-,DR
15E10,100-199,12/18/2017,22,1,Robbery,1,Miscellaneous Business (Non-Specific),MEYERLAND PLAZA,-,-
15E10,7000-7099,12/20/2017,08,1,Theft,1,Apartment,BISSONNET,-,ST
15E10,5400-5499,12/20/2017,14,1,Theft,1,Clothing Store,LOOP,W,-
15E10,5200-5299,12/20/2017,14,1,Burglary,1,Residence or House,CAVERSHAM DR,-,-
15E10,9200-9299,12/21/2017,17,1,Burglary,1,Apartment,BURDINE ST APT348,-,-
15E10,5500-5599,12/22/2017,08,1,Theft,1,Residence or House,S BRAESWOOD BLVD,-,BLVD
15E10,5100-5199,12/22/2017,15,1,Burglary,1,Residence or House,LINDEN,-,-
15E10,5400-5499,12/22/2017,15,1,Burglary,1,Residence or House,EDITH,-,-
15E10,300-399,12/22/2017,13,1,Theft,1,Department or Discount Store,MEYERLAND PLAZA,-,-
15E10,7000-7099,12/22/2017,10,1,Theft,1,Apartment,BISSONNET ST,-,ST
15E10,5900-5999,12/22/2017,17,1,Burglary,1,Residence or House,IMOGENE ST.,-,-
15E10,5600-5699,12/22/2017,17,1,Theft,1,Grocery Store or Supermarket Parking Lot,BEECHNUT ST,-,ST
15E10,100-199,12/23/2017,19,1,Theft,1,"Electronics Store, Electrical Supplies",MEYERLAND PLAZA,-,-
15E10,8900-8999,12/23/2017,18,1,Burglary,1,Apartment,CHIMNEY ROCK RD,-,RD
15E10,4900-4999,12/23/2017,15,1,Burglary,1,Residence or House,PO BOX 3193,-,-
15E10,9600-9699,12/23/2017,16,1,Theft,1,Bank,HILLCROFT AVE,-,-
15E10,9700-9799,12/23/2017,16,1,Theft,1,Department or Discount Store,HILLCROFT,-,AVE
15E10,5900-5999,12/24/2017,18,1,Theft,1,Residence or House,RUTHERGLENN DR,-,-
15E10,8600-8699,12/24/2017,15,1,Theft,1,Commercial Parking Lot or Garage,ENDICOTT LN,-,-
15E10,1800-1899,12/25/2017,14,1,Theft,1,Apartment,RUIZ STREET,-,-
15E10,16600-16699,12/26/2017,12,1,Theft,1,"Road, Street, or Sidewalk",KASSIKAY,-,-
15E10,5400-5499,12/26/2017,18,1,Robbery,1,Apartment Parking Lot,BRAESVALLEY DR,-,-
15E10,300-399,12/27/2017,16,1,Theft,1,Department or Discount Store,MEYERLAND PLAZA,-,-
15E10,9700-9799,12/28/2017,13,1,Theft,1,Grocery Store or Supermarket,HILLCROFT,-,AVE
15E10,10300-10399,12/28/2017,01,1,Theft,1,Residence or House,SANDPIPER,-,DR
15E10,6500-6599,12/28/2017,19,1,Robbery,1,Condominium,WANDA LANE,-,-
15E10,5800-5899,12/29/2017,08,1,AutoTheft,1,Driveway,CAREW ST,-,ST
15E10,8800-8899,12/29/2017,15,1,Burglary,1,Apartment,CHIMNEY ROCK G023,-,-
15E10,4400-4499,12/29/2017,13,1,Theft,1,Grocery Store or Supermarket Parking Lot,VIVIAN SST,-,ST
15E10,100-199,12/29/2017,16,1,Theft,1,"Electronics Store, Electrical Supplies",MEYERLAND PLAZA,-,-
15E10,5000-5099,12/30/2017,10,1,Theft,1,Apartment Parking Lot,W BELLFORT AVE,-,-
15E10,4800-4899,12/30/2017,09,1,Burglary,1,Specialty Store (Non-Specific),BEECHNUT,-,ST
15E10,6100-6199,12/31/2017,18,1,Theft,1,Grocery Store or Supermarket,WILLOWBEND BVLD,-,-
15E20,3300-3399,12/01/2017,21,1,Theft,1,Drug Store or Medical Supply,ROGERDALE RD APT 836,-,-
15E20,12300-12399,12/01/2017,14,1,Theft,1,Barber And Beauty Shops,HILLCROFT AVE,-,-
15E20,10800-10899,12/01/2017,17,1,Theft,1,Grocery Store or Supermarket Parking Lot,S POST OAK RD,-,RD
15E20,11900-11999,12/04/2017,23,1,AutoTheft,1,Apartment Parking Lot,ATWELL,-,-
15E20,5500-5599,12/05/2017,10,1,Theft,1,Bus Stop,GASMER DR,-,-
15E20,12100-12199,12/05/2017,11,1,Theft,1,"Other, Unknown, or Not Listed",CHIMNEY ROCK RD,-,RD
15E20,10800-10899,12/05/2017,17,1,Theft,1,Strip Business Center Parking Lot,S POST OAK RD,-,RD
15E20,5900-5999,12/07/2017,04,1,Burglary,1,Garage or Carport,CLARIDGE,-,DR
15E20,5700-5799,12/08/2017,12,1,Burglary,1,Driveway,LUDINGTON,-,DR
