Beat,Block Range,Date,Hour,Number of Records,Offense Type,Offenses,Premise,Street Name,Suffix,Type
10H60,6000-6099,10/15/2017,02,1,Theft,1,"Road, Street, or Sidewalk",LISA,-,LN
10H60,23400-23499,10/15/2017,03,1,Robbery,1,"Road, Street, or Sidewalk",FERNHURST,W,ST
10H60,4800-4899,10/15/2017,21,1,Theft,1,Residence or House,ROCKWOOD DR,-,-
10H60,4400-4499,10/15/2017,11,1,Theft,1,Apartment,N MACGREGOR WAY,-,-
10H60,4700-4799,10/16/2017,09,1,Theft,1,Residence or House,EMANCIPATION AVE,-,-
10H60,5000-5099,10/16/2017,07,1,Burglary,1,Residence or House,KINGSLAND,-,CT
10H60,4400-4499,10/16/2017,09,1,Robbery,1,Apartment,S MACGREGOR WAY,-,-
10H60,3300-3399,10/16/2017,12,1,Robbery,1,Bar or Night Club Parking Lot,DIXIE DR,-,-
10H60,4300-4399,10/16/2017,10,1,Theft,1,"Multi-Plex Home (Duplex,Triplex Etc.)",FACULTY,-,LN
10H60,3900-3999,10/17/2017,05,1,Robbery,1,Convenience Store,OLD SPANISH,-,TRL
10H60,5900-5999,10/18/2017,13,1,Theft,1,"Other, Unknown, or Not Listed",SCOTT ST,-,ST
10H60,3800-3899,10/18/2017,10,1,Theft,1,Convenience Store Parking Lot,OLD SPANISH,-,TRL
10H60,2400-2499,10/19/2017,03,1,Robbery,1,Residence or House,WICHITA ST,-,ST
10H60,7400-7499,10/19/2017,00,1,Burglary,1,Apartment,TELICO JUNCTION LANE,-,-
10H60,3900-3999,10/19/2017,10,1,Burglary,1,Service or Gas Station,SCOTT,-,ST
10H60,4500-4599,10/19/2017,21,1,Robbery,1,"Road, Street, or Sidewalk",ROCKWOOD DR,-,-
10H60,2500-2599,10/19/2017,18,1,Burglary,1,Bar or Night Club,N. MCGREGOR WY,-,-
10H60,3200-3299,10/20/2017,07,1,Theft,1,Apartment Parking Lot,N MACGREGOR WAY,-,-
10H60,3300-3399,10/20/2017,08,1,Theft,1,Bar or Night Club,RALEIGH,-,-
