# Offenses,Beat,Block Range,Date,Hour,Number of Records,Offense Type,Premise,Street Name,Suffix,Type
1,10H10,300-399,1/22/2017,12,1,Theft,Apartment,LIVE OAK,N,ST
1,10H10,300-399,1/23/2017,09,1,Theft,Residence or House,ENNIS,N,ST
1,10H10,2100-2199,1/24/2017,10,1,Theft,Apartment Parking Lot,CANAL,-,ST
1,10H10,2800-2899,1/24/2017,12,1,Theft,Apartment Parking Lot,CANAL,-,ST
1,10H10,2100-2199,1/24/2017,22,1,Theft,Apartment Parking Lot,RUNNELS,-,-
1,10H10,400-499,1/26/2017,17,1,Theft,"Road, Street, or Sidewalk",LOCKWOOD,S,DR
1,10H10,2000-2099,1/27/2017,08,1,Burglary,"Laundry, Dry Cleaners, Washaterias",RUNNELS,-,-
1,10H10,2800-2899,1/28/2017,15,1,Theft,Restaurant or Cafeteria Parking Lot,NAVIGATION,-,-
1,10H10,2300-2399,1/29/2017,21,1,Theft,"Road, Street, or Sidewalk",COMMERCE,-,ST
1,10H10,2100-2199,1/29/2017,22,1,Theft,Apartment Parking Lot,CANAL,-,ST
1,10H10,2400-2499,1/30/2017,07,1,Theft,"Road, Street, or Sidewalk",ROUFA,-,RD
1,10H10,100-199,1/31/2017,11,1,Theft,Hospital Parking Lot,ST CHARLES,-,-
1,10H10,3600-3699,1/1/2017,16,1,Theft,,CANAL,-,ST
1,10H10,300-399,1/1/2017,18,1,Theft,Apartment Parking Lot,STILES,-,-
1,10H10,2300-2399,1/3/2017,15,1,Theft,Driveway,ANN,-,ST
1,10H10,UNK,1/4/2017,15,1,Theft,Driveway,CANAL,-,CT
1,10H10,2100-2199,1/5/2017,14,1,Burglary,Apartment,CANAL,-,ST
1,10H10,UNK,1/7/2017,09,1,Theft,Driveway,ENNIS,N,ST
1,10H10,5300-5399,1/8/2017,01,1,Theft,Car Wash,HARRISBURG,-,BLVD
1,10H10,2500-2599,1/8/2017,15,1,Auto Theft,"Road, Street, or Sidewalk",CANAL,-,ST
1,10H10,500-599,1/8/2017,16,1,Theft,Other Parking Lot,HUTCHESON,N,ST
1,10H10,2100-2199,1/9/2017,04,1,Theft,Apartment Parking Lot,RUNNELS,-,-
1,10H10,2300-2399,1/9/2017,08,1,Theft,Residence or House,ANN,-,ST
1,10H10,2900-2999,1/9/2017,17,1,Theft,"Road, Street, or Sidewalk",CANAL,-,ST
1,10H10,1900-1999,1/10/2017,15,1,Robbery,Apartment Parking Lot,RUNNELS,-,-
1,10H10,300-399,1/11/2017,20,1,Burglary,"Other, Unknown, or Not Listed",DELMAR,-,ST
1,10H10,2500-2599,1/11/2017,22,1,Theft,Restaurant or Cafeteria Parking Lot,NAVIGATION,-,-
1,10H10,2100-2199,1/12/2017,08,1,Theft,Apartment Parking Lot,RUNNELS,-,-
1,10H10,2400-2499,1/12/2017,08,1,Theft,"Road, Street, or Sidewalk",ROUFA,-,RD
1,10H10,1900-1999,1/12/2017,16,1,Burglary,Apartment,RUNNELS,-,-
2,10H10,2300-2399,1/12/2017,16,1,Theft,"Road, Street, or Sidewalk",SPERBER,-,LN
1,10H10,UNK,1/13/2017,09,1,Auto Theft,Residence or House,SIDNEY,-,-
1,10H10,4500-4599,1/13/2017,10,1,Robbery,Light Rail (Metro Rail) Vehicle,HARRISBURG,-,BLVD
1,10H10,3500-3599,1/13/2017,16,1,Theft,Bar or Night Club,HARRISBURG,-,BLVD
1,10H10,6100-6199,1/14/2017,12,1,Theft,Police Station,INDUSTRIAL,-,WAY
1,10H10,2800-2899,1/14/2017,15,1,Robbery,"Road, Street, or Sidewalk",CANAL,-,ST
1,10H10,4500-4599,1/15/2017,15,1,Burglary,Residence or House,CANAL,-,ST
1,10H10,100-199,1/16/2017,22,1,Robbery,Residence or House,YORK,N,ST
1,10H10,UNK,1/16/2017,22,1,Theft,"Road, Street, or Sidewalk",SIDNEY,-,-
1,10H10,300-399,1/18/2017,19,1,Robbery,"Road, Street, or Sidewalk",JENSEN,S,DR
1,10H10,600-699,1/18/2017,21,1,Burglary,Residence or House,YORK,-,ST
1,10H10,2500-2599,1/19/2017,07,1,Theft,"Road, Street, or Sidewalk",GARROW,-,-
1,10H10,1900-1999,1/19/2017,16,1,Burglary,Apartment,RUNNELS,-,-
1,10H10,3300-3399,1/20/2017,03,1,Burglary,Convenience Store,CANAL,-,ST
1,10H10,100-199,1/21/2017,15,1,Theft,Residence or House,SUPER,-,-
1,10H10,3700-3799,1/21/2017,19,1,Auto Theft,Convenience Store Parking Lot,HARRISBURG,-,BLVD
1,10H10,6100-6199,12/14/2016,15,1,Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,INDUSTRIAL,-,WAY
1,10H10,200-299,12/15/2016,12,1,Auto Theft,Residence or House,BRYAN,-,-
1,10H10,4800-4899,12/18/2016,12,1,Theft,Driveway,HARRISBURG,-,BLVD
1,10H20,1500-1599,1/28/2017,17,1,Theft,Construction Site,KEATING,-,-
1,10H20,900-999,1/24/2017,22,1,Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,TELEPHONE,-,RD
1,10H20,3800-3899,1/23/2017,22,1,Burglary,Rental Storage Facility,LAMAR,-,-
1,10H20,1600-1699,1/23/2017,00,1,Robbery,Driveway,DUMBLE,-,ST
1,10H20,4000-4099,1/22/2017,08,1,Robbery,Department or Discount Store,POLK,-,-
1,10H20,1700-1799,1/10/2017,21,1,Theft,Apartment,FOURCADE,-,ST
1,10H20,5200-5299,1/10/2017,13,1,Theft,Residence or House,GULF,-,FWY
1,10H20,5200-5299,1/9/2016,18,1,Burglary,Residence or House,MULFORD,-,-
1,10H20,1300-1399,1/10/2017,23,1,Robbery,"Road, Street, or Sidewalk",SIDNEY,-,-
1,10H20,5200-5299,1/7/2017,09,1,Theft,Driveway,JEFFERSON,-,ST
1,10H20,1300-1399,1/6/2017,17,1,Theft,Residence or House,ELLISTON,-,ST
1,10H20,1500-1599,1/6/2017,17,1,Auto Theft,Residence or House,ELLIOTT,-,ST
1,10H20,4100-4199,1/4/2017,10,1,Theft,"Road, Street, or Sidewalk",WALKER,-,ST
1,10H20,4900-4999,1/1/2017,04,1,Auto Theft,Service or Gas Station,POLK,-,-
1,10H20,4400-4499,1/2/2017,08,1,Burglary,Body Shop,GULF,-,FWY
1,10H20,1000-1099,1/2/2017,14,1,Auto Theft,"Road, Street, or Sidewalk",ELLIOTT,-,ST
1,10H20,5400-5499,1/21/2017,18,1,Theft,Restaurant or Cafeteria,LAWNDALE,-,-
1,10H20,4000-4099,1/21/2017,09,1,Theft,Grocery Store or Supermarket,POLK,-,-
1,10H20,4000-4099,1/19/2017,15,1,Theft,Grocery Store or Supermarket,POLK,-,-
1,10H20,1700-1799,1/20/2017,15,1,Theft,"Other, Unknown, or Not Listed",FOURCADE,-,ST
1,10H20,1400-1499,1/16/2017,14,1,Auto Theft,Residence or House,LAWSON,-,-
1,10H20,4800-4899,1/16/2017,07,1,Robbery,Apartment,POLK,-,-
1,10H20,1600-1699,1/14/2017,15,1,Burglary,Vacant Building (Commercial),CULLEN,-,BLVD
1,10H20,4000-4099,1/12/2017,19,1,Theft,Department or Discount Store,POLK,-,-
1,10H20,4700-4799,12/30/2016,19,1,Theft,Residence or House,PEASE,-,ST
1,10H30,2400-2499,1/22/2017,10,1,Auto Theft,Apartment Parking Lot,CAPITOL,-,ST
1,10H30,1400-1499,1/22/2017,09,1,Burglary,Garage or Carport,ENNIS,-,ST
1,10H30,2400-2499,1/21/2017,22,1,Theft,Other Parking Lot,MCKINNEY,-,ST
1,10H30,300-399,1/22/2017,01,1,Theft,Other Parking Lot,BASTROP,-,ST
1,10H30,1300-1399,1/22/2017,16,1,Theft,"Road, Street, or Sidewalk",HUTCHINS,-,-
1,10H30,2400-2499,1/23/2017,12,1,Theft,Apartment Parking Lot,CAPITOL,-,ST
1,10H30,3200-3299,1/23/2017,15,1,Theft,"Road, Street, or Sidewalk",POLK,-,-
1,10H30,2700-2799,1/23/2017,16,1,Burglary,Residence or House,POLK,-,-
1,10H30,600-699,1/24/2017,22,1,Theft,"Road, Street, or Sidewalk",NAGLE,-,-
1,10H30,100-199,1/24/2017,23,1,Theft,"Road, Street, or Sidewalk",COLUMBIA TAP BIKE,-,TRL
1,10H30,2000-2099,1/25/2017,19,1,Robbery,Restaurant or Cafeteria Parking Lot,COMMERCE,-,ST
1,10H30,1500-1599,1/27/2017,18,1,Auto Theft,"Road, Street, or Sidewalk",PALMER,-,ST
1,10H30,2900-2999,1/28/2017,10,1,Theft,Garage or Carport,DALLAS,-,ST
1,10H30,300-399,1/27/2017,04,1,Theft,"Road, Street, or Sidewalk",SAINT EMANUEL,-,ST
1,10H30,2000-2099,1/26/2017,21,1,Theft,"Road, Street, or Sidewalk",BELL,-,ST
1,10H30,1500-1599,1/26/2017,13,1,Theft,Restaurant or Cafeteria Parking Lot,HUTCHINS,-,-
1,10H30,2100-2199,1/30/2017,18,1,Auto Theft,"Road, Street, or Sidewalk",CLAY,-,-
1,10H30,2600-2699,1/2/2017,16,1,Burglary,Miscellaneous Business (Non-Specific),BELL,-,ST
1,10H30,800-899,1/1/2017,18,1,Theft,Bar or Night Club,SAINT EMANUEL,-,ST
1,10H30,3200-3299,1/4/2017,15,1,Robbery,"Road, Street, or Sidewalk",LAMAR,-,-
1,10H30,1100-1199,1/3/2017,20,1,Theft,"Road, Street, or Sidewalk",DELANO,-,-
1,10H30,2100-2199,1/3/2017,09,1,Theft,"Road, Street, or Sidewalk",POLK,-,-
1,10H30,400-499,1/5/2017,16,1,Theft,Social Services or Public Charities,DOWLING,-,ST
1,10H30,2100-2199,1/7/2016,18,1,Theft,"Road, Street, or Sidewalk",DALLAS,-,ST
1,10H30,2200-2299,1/7/2017,11,1,Theft,"Road, Street, or Sidewalk",POLK,-,-
1,10H30,3500-3599,1/11/2017,10,1,Theft,Service or Gas Station,GULF,-,FWY
1,10H30,2400-2499,1/9/2017,14,1,Theft,"Road, Street, or Sidewalk",RUSK,-,ST
1,10H30,2700-2799,1/13/2017,12,1,Burglary,Residence or House,DALLAS,-,ST
1,10H30,2500-2599,1/15/2017,08,1,Theft,"Road, Street, or Sidewalk",LAMAR,-,-
1,10H30,1100-1199,1/14/2017,09,1,Theft,Commercial Parking Lot or Garage,CHARTRES,-,ST
1,10H30,1200-1299,1/14/2017,11,1,Theft,"Road, Street, or Sidewalk",SAINT EMANUEL,-,ST
1,10H30,2100-2199,1/15/2017,18,1,Theft,Bar or Night Club Parking Lot,RUSK,-,ST
1,10H30,2100-2199,1/15/2017,23,1,Theft,"Road, Street, or Sidewalk",WALKER,-,ST
1,10H30,2200-2299,1/15/2017,14,1,Theft,"Road, Street, or Sidewalk",POLK,-,-
1,10H30,1400-1499,1/15/2017,16,1,Theft,"Road, Street, or Sidewalk",SAINT EMANUEL,-,ST
1,10H30,1100-1199,1/15/2017,17,1,Theft,"Road, Street, or Sidewalk",HUTCHINS,-,-
1,10H30,2200-2299,1/15/2017,09,1,Theft,"Road, Street, or Sidewalk",BELL,-,ST
1,10H30,1400-1499,1/15/2017,11,1,Theft,"Road, Street, or Sidewalk",HUTCHINS,-,-
1,10H30,2000-2099,1/15/2017,12,1,Theft,"Road, Street, or Sidewalk",CLAY,-,ST
1,10H30,800-899,1/15/2017,12,1,Theft,Bar or Night Club Parking Lot,SAINT EMANUEL,-,ST
1,10H30,1400-1499,1/19/2017,02,1,Theft,"Road, Street, or Sidewalk",NAGLE,-,-
1,10H30,2800-2899,1/18/2017,07,1,Theft,"Road, Street, or Sidewalk",RUSK,-,ST
1,10H30,2800-2899,1/18/2017,09,1,Theft,Driveway,RUSK,-,ST
1,10H30,800-899,1/21/2017,09,1,Auto Theft,Bar or Night Club,SAINT EMANUEL,-,ST
1,10H30,2900-2999,1/21/2017,12,1,Theft,"Road, Street, or Sidewalk",LEELAND,-,-
1,10H30,1300-1399,12/30/2016,16,1,Theft,Apartment,LIVE OAK,-,-
1,10H30,1200-1299,12/31/2016,04,1,Theft,"Road, Street, or Sidewalk",BASTROP,-,ST
1,10H30,2800-2899,12/18/2016,12,1,Theft,Residence or House,POLK,-,-
1,10H30,2000-2099,12/17/2016,14,1,Theft,"Road, Street, or Sidewalk",LEELAND,-,-
1,10H40,1500-1599,1/30/2017,19,1,Theft,"Other, Unknown, or Not Listed",ISABELLA,-,-
1,10H40,1000-1099,1/30/2017,21,1,Theft,"Road, Street, or Sidewalk",BERRY,-,ST
1,10H40,1700-1799,1/30/2017,09,1,Theft,Residence or House,STUART,-,-
1,10H40,2900-2999,1/30/2017,09,1,Theft,"Road, Street, or Sidewalk",CHENEVERT,-,-
1,10H40,1600-1699,1/30/2017,14,1,Theft,"Road, Street, or Sidewalk",HADLEY,-,ST
1,10H40,2600-2699,1/30/2017,05,1,Robbery,"Road, Street, or Sidewalk",LOUISIANA,-,ST
1,10H40,1000-1099,1/29/2017,15,1,Theft,Drug Store or Medical Supply,ELGIN,-,ST
1,10H40,2600-2699,1/29/2017,16,1,Theft,"Other, Unknown, or Not Listed",CAROLINE,-,ST
1,10H40,1000-1099,1/29/2017,19,1,Theft,Service or Gas Station,ALABAMA,-,ST
1,10H40,3200-3299,10/11/2016,08,1,Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",LOUISIANA,-,ST
1,10H40,4600-4699,10/16/2016,10,1,Burglary,Apartment,MAIN,-,ST
1,10H40,800-899,1/26/2017,22,1,Theft,"Road, Street, or Sidewalk",STUART,-,-
1,10H40,1200-1299,1/27/2017,00,1,Robbery,"Road, Street, or Sidewalk",WEBSTER,-,ST
1,10H40,2300-2399,1/27/2017,14,1,Burglary,Bar or Night Club,MAIN,-,ST
1,10H40,2300-2399,1/27/2017,15,1,Theft,Bar or Night Club,MAIN,-,ST
1,10H40,1300-1399,1/27/2017,16,1,Theft,"Other, Unknown, or Not Listed",HOLMAN,-,-
1,10H40,2500-2599,1/28/2017,16,1,Theft,Bus Station,FANNIN,-,ST
1,10H40,700-799,1/29/2017,00,1,Auto Theft,"Road, Street, or Sidewalk",ANITA,-,ST
1,10H40,3800-3899,1/25/2017,05,1,Theft,Other Parking Lot,FANNIN,-,ST
1,10H40,2600-2699,1/24/2017,07,1,Theft,"Road, Street, or Sidewalk",TRAVIS,-,-
1,10H40,2200-2299,1/23/2017,22,1,Theft,Grocery Store or Supermarket Parking Lot,LOUISIANA,-,ST
1,10H40,3100-3199,1/24/2017,12,1,Auto Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",LOUISIANA,-,ST
1,10H40,2100-2199,1/24/2017,16,1,Auto Theft,"Road, Street, or Sidewalk",MAIN,-,ST
1,10H40,2500-2599,1/22/2017,23,1,Theft,"Road, Street, or Sidewalk",FANNIN,-,ST
1,10H40,2300-2399,1/23/2017,09,1,Theft,Bar or Night Club,MAIN,-,ST
1,10H40,3800-3899,1/22/2017,15,1,Theft,Rehabilitation Center,FANNIN,-,ST
1,10H40,4200-4299,1/22/2017,16,1,Robbery,Clothing Store,MAIN,-,ST
1,10H40,2100-2199,1/22/2017,12,1,Theft,Convenience Store,FANNIN,-,ST
1,10H40,1000-1099,1/22/2017,00,1,Theft,"Road, Street, or Sidewalk",MCGOWEN,-,ST
2,10H40,1500-1599,1/21/2017,23,1,Theft,"Road, Street, or Sidewalk",FRANCIS,-,ST
1,10H40,4400-4499,1/9/2017,15,1,Theft,"Road, Street, or Sidewalk",SAN JACINTO,-,ST
1,10H40,2800-2899,1/9/2017,16,1,Theft,Restaurant or Cafeteria Parking Lot,CAROLINE,-,ST
1,10H40,3300-3399,1/9/2017,05,1,Theft,"Road, Street, or Sidewalk",CHENEVERT,-,-
1,10H40,3600-3699,1/9/2017,07,1,Theft,"Road, Street, or Sidewalk",CHENEVERT,-,-
1,10H40,3700-3799,1/9/2017,10,1,Theft,Bar or Night Club,FANNIN,-,ST
1,10H40,3200-3299,1/10/2017,21,1,Theft,"Road, Street, or Sidewalk",MILAM,-,-
1,10H40,3600-3699,1/10/2017,02,1,Theft,"Road, Street, or Sidewalk",CHENEVERT,-,-
1,10H40,3000-3099,1/10/2017,04,1,Burglary,"Physician, Doctor, Dentist's Office",FANNIN,-,ST
1,10H40,1000-1099,1/10/2017,06,1,Burglary,Construction Site,TUAM,-,-
1,10H40,700-799,1/11/2017,11,1,Theft,Commercial Parking Lot or Garage,ELGIN,-,ST
1,10H40,3500-3599,1/11/2017,08,1,Auto Theft,"Other, Unknown, or Not Listed",CHENEVERT,-,-
1,10H40,2100-2199,1/7/2017,11,1,Theft,Residence or House,LA BRANCH,-,-
1,10H40,700-799,1/7/2017,13,1,Theft,Other Parking Lot,ELGIN,-,ST
1,10H40,4500-4599,1/8/2017,15,1,Robbery,Light Rail (Metro Rail) Vehicle,MAIN,-,ST
1,10H40,1500-1599,1/7/2017,21,1,Theft,"Road, Street, or Sidewalk",ALABAMA,-,ST
1,10H40,900-999,1/7/2017,23,1,Theft,"Road, Street, or Sidewalk",FRANCIS,-,ST
1,10H40,800-899,1/5/2017,15,1,Theft,"Other, Unknown, or Not Listed",BERRY,-,ST
1,10H40,2900-2999,1/5/2017,20,1,Burglary,Residence or House,MILAM,-,-
1,10H40,3200-3299,1/5/2017,02,1,Theft,"Road, Street, or Sidewalk",TRAVIS,-,-
1,10H40,800-899,1/6/2017,01,1,Theft,"Road, Street, or Sidewalk",WINBERN,-,-
1,10H40,1400-1499,1/6/2017,03,1,Auto Theft,"Road, Street, or Sidewalk",DENNIS,-,ST
1,10H40,3700-3799,1/6/2017,03,1,Theft,Bar or Night Club,FANNIN,-,ST
1,10H40,3600-3699,1/6/2017,12,1,Theft,"Road, Street, or Sidewalk",MILAM,-,-
1,10H40,4200-4299,1/3/2017,08,1,Theft,Convenience Store,MAIN,-,ST
1,10H40,1100-1199,1/3/2017,01,1,Theft,"Road, Street, or Sidewalk",BREMOND,-,ST
1,10H40,3000-3099,1/3/2017,19,1,Burglary,Garage or Carport,CAROLINE,-,ST
1,10H40,3000-3099,1/4/2017,17,1,Burglary,Miscellaneous Business (Non-Specific),SAN JACINTO,-,ST
1,10H40,3000-3099,1/4/2017,21,1,Theft,Strip Business Center Parking Lot,TRAVIS,-,-
1,10H40,800-899,1/4/2017,22,1,Theft,"Road, Street, or Sidewalk",WINBERN,-,-
1,10H40,2500-2599,1/4/2017,10,1,Theft,"Road, Street, or Sidewalk",SAN JACINTO,-,ST
1,10H40,4200-4299,1/4/2017,12,1,Theft,Department or Discount Store,MAIN,-,ST
1,10H40,2100-2199,1/1/2017,23,1,Auto Theft,Service or Gas Station,FANNIN,-,ST
1,10H40,1100-1199,1/1/2017,00,1,Theft,"Road, Street, or Sidewalk",MCILHENNY,-,ST
1,10H40,1300-1399,1/2/2017,20,1,Theft,Apartment Parking Lot,BELFONTAINE,-,-
1,10H40,1400-1499,1/2/2017,03,1,Theft,"Road, Street, or Sidewalk",MCILHENNY,-,ST
1,10H40,3300-3399,1/2/2017,03,1,Theft,"Road, Street, or Sidewalk",CAROLINE,-,ST
1,10H40,800-899,1/21/2017,15,1,Theft,"Road, Street, or Sidewalk",GRAY,-,ST
1,10H40,4300-4399,1/21/2017,19,1,Auto Theft,Grocery Store or Supermarket Parking Lot,FANNIN,-,ST
1,10H40,3600-3699,1/20/2017,23,1,Theft,"Church, Synagogue, or Temple Parking Lot",MILAM,-,-
1,10H40,3600-3699,1/21/2016,00,1,Theft,"Road, Street, or Sidewalk",MILAM,-,-
1,10H40,2400-2499,1/21/2017,03,1,Theft,"Road, Street, or Sidewalk",FANNIN,-,ST
1,10H40,1500-1599,1/20/2017,19,1,Theft,Other Parking Lot,GRAY,-,ST
1,10H40,2500-2599,1/19/2017,14,1,Theft,,MAIN,-,ST
1,10H40,1800-1899,1/19/2017,16,1,Theft,Residence or House,DREW,-,ST
1,10H40,800-899,1/20/2017,01,1,Theft,"Road, Street, or Sidewalk",BERRY,-,ST
1,10H40,3200-3299,1/19/2017,23,1,Theft,"Road, Street, or Sidewalk",TRAVIS,-,-
1,10H40,2900-2999,1/20/2017,08,1,Theft,Condominium,HAMILTON,-,ST
1,10H40,2300-2399,1/18/2017,07,1,Theft,Commercial Parking Lot or Garage,MILAM,-,-
1,10H40,2400-2499,1/18/2017,08,1,Theft,Apartment Parking Lot,MILAM,-,-
1,10H40,3400-3499,1/17/2017,10,1,Theft,"Road, Street, or Sidewalk",MILAM,-,-
1,10H40,2100-2199,1/17/2017,14,1,Theft,Other Parking Lot,CHENEVERT,-,-
1,10H40,2400-2499,1/19/2017,06,1,Theft,Residence or House,MILAM,-,-
1,10H40,2400-2499,1/18/2017,12,1,Theft,,JACKSON,-,ST
1,10H40,2200-2299,1/18/2017,20,1,Theft,Convenience Store Parking Lot,LOUISIANA,-,ST
1,10H40,2200-2299,1/15/2017,09,1,Burglary,Auto Repair,MAIN,-,ST
1,10H40,3700-3799,1/15/2017,14,1,Theft,Bar or Night Club,FANNIN,-,ST
1,10H40,2400-2499,1/15/2017,15,1,Robbery,"Road, Street, or Sidewalk",SAN JACINTO,-,ST
1,10H40,1800-1899,1/15/2017,13,1,Auto Theft,"Road, Street, or Sidewalk",ANITA,-,ST
1,10H40,2900-2999,1/16/2017,12,1,Theft,Residence or House,JACKSON,-,ST
1,10H40,2100-2199,1/16/2017,23,1,Robbery,"Road, Street, or Sidewalk",FANNIN,-,ST
1,10H40,2800-2899,1/16/2017,21,1,Theft,"Road, Street, or Sidewalk",CAROLINE,-,ST
1,10H40,2400-2499,1/14/2017,04,1,Theft,,SAN JACINTO,-,ST
1,10H40,700-799,1/13/2017,17,1,Theft,"Road, Street, or Sidewalk",TUAM,-,-
1,10H40,3400-3499,1/13/2017,14,1,Theft,Residence or House,FANNIN,-,ST
1,10H40,1000-1099,1/14/2017,13,1,Theft,"Road, Street, or Sidewalk",MCGOWEN,-,ST
1,10H40,2700-2799,1/13/2017,11,1,Theft,Garage or Carport,TRAVIS,-,-
1,10H40,4200-4299,1/13/2017,10,1,Theft,Grocery Store or Supermarket,SAN JACINTO,-,ST
1,10H40,1600-1699,1/12/2017,19,1,Auto Theft,Apartment Parking Lot,HOLMAN,-,-
1,10H40,800-899,1/12/2017,14,1,Theft,Apartment Parking Lot,ALABAMA,-,ST
1,10H40,700-799,1/12/2017,15,1,Auto Theft,Other Parking Lot,MCGOWEN,-,ST
1,10H40,2200-2299,12/24/2016,21,1,Theft,Bar or Night Club,FANNIN,-,ST
1,10H40,4100-4199,12/30/2016,15,1,Theft,"Road, Street, or Sidewalk",FANNIN,-,ST
1,10H50,2400-2499,1/21/2017,23,1,Theft,Commercial Building,FRANCIS,-,ST
1,10H50,2300-2399,1/22/2017,17,1,Burglary,"Church, Synagogue, or Temple",BASTROP,-,ST
1,10H50,2300-2399,1/23/2017,07,1,Theft,"Road, Street, or Sidewalk",BASTROP,-,ST
1,10H50,10400-10499,1/23/2017,18,1,Theft,"Road, Street, or Sidewalk",SMITH,-,DR
1,10H50,3200-3299,1/23/2017,21,1,Auto Theft,"Road, Street, or Sidewalk",TUAM,-,-
1,10H50,3600-3699,1/25/2017,07,1,Theft,Other Parking Lot,DOWLING,-,ST
1,10H50,3000-3099,1/25/2017,16,1,Burglary,Residence or House,MCILHENNY,-,ST
1,10H50,2500-2599,1/29/2017,09,1,Theft,Apartment Parking Lot,WEBSTER,-,ST
1,10H50,2400-2499,1/29/2017,12,1,Theft,"Road, Street, or Sidewalk",MCILHENNY,-,ST
1,10H50,2300-2399,1/28/2017,12,1,Auto Theft,"Road, Street, or Sidewalk",PIERCE,-,ST
1,10H50,2600-2699,1/26/2017,18,1,Robbery,"Road, Street, or Sidewalk",CALLIE,-,ST
1,10H50,4000-4099,1/26/2017,14,1,Robbery,Restaurant or Cafeteria,ELGIN,-,ST
1,10H50,3700-3799,1/26/2017,13,1,Theft,Residence or House,DELANO,-,-
1,10H50,3700-3799,1/26/2017,01,1,Robbery,"Road, Street, or Sidewalk",DREW,-,ST
1,10H50,2400-2499,1/31/2017,23,1,Robbery,"Road, Street, or Sidewalk",CANFIELD,-,ST
1,10H50,3300-3399,11/1/2016,11,1,Theft,Residence or House,TUAM,-,-
1,10H50,2800-2899,1/30/2017,00,1,Robbery,Apartment,HADLEY,-,ST
1,10H50,2700-2799,1/30/2017,09,1,Burglary,Residence or House,WINBERN,-,-
1,10H50,2000-2099,1/30/2017,23,1,Theft,Service or Gas Station,MCILHENNY,-,ST
1,10H50,4000-4099,1/30/2017,19,1,Robbery,Restaurant or Cafeteria,ELGIN,-,ST
1,10H50,3400-3499,1/2/2017,18,1,Robbery,"Road, Street, or Sidewalk",BREMOND,-,ST
1,10H50,3400-3499,1/1/2017,09,1,Theft,Residence or House,ANITA,-,ST
1,10H50,2600-2699,1/1/2017,10,1,Robbery,"Hotel, Motel, Inn, Etc.",NAPOLEON,-,-
1,10H50,3200-3299,1/1/2017,11,1,Burglary,"Church, Synagogue, or Temple",HADLEY,-,ST
1,10H50,3300-3399,1/1/2017,21,1,Robbery,Convenience Store,WINBERN,-,-
1,10H50,3700-3799,1/1/2017,14,1,Theft,Residence or House,BREMOND,-,ST
1,10H50,3400-3499,1/3/2017,22,1,Auto Theft,"Road, Street, or Sidewalk",ROSALIE,-,-
1,10H50,3500-3599,1/3/2017,17,1,Burglary,Apartment,ATTUCKS,-,ST
1,10H50,3300-3399,1/3/2017,06,1,Burglary,Restaurant or Cafeteria,SCOTT,-,ST
1,10H50,3300-3399,1/3/2017,12,1,Theft,Residence or House,ALABAMA,-,ST
1,10H50,4000-4099,1/3/2017,12,1,Theft,Restaurant or Cafeteria,ELGIN,-,ST
1,10H50,3700-3799,1/6/2017,08,1,Burglary,Residence or House,BURKETT,-,ST
1,10H50,3500-3599,1/6/2017,14,1,Burglary,Apartment,ATTUCKS,-,ST
1,10H50,2800-2899,1/5/2017,07,1,Auto Theft,"Road, Street, or Sidewalk",WINBERN,-,-
1,10H50,3300-3399,1/7/2017,14,1,Burglary,Hospital,DELANO,-,-
1,10H50,2600-2699,1/7/2017,09,1,Theft,"Hotel, Motel, Inn, Etc.",NAPOLEON,-,-
1,10H50,3000-3099,1/11/2017,06,1,Robbery,Restaurant or Cafeteria Parking Lot,SCOTT,-,ST
1,10H50,2500-2599,1/11/2017,12,1,Theft,"Road, Street, or Sidewalk",NETTLETON,-,-
1,10H50,3700-3799,1/9/2017,04,1,Robbery,Apartment,SAINT CHARLES,-,-
1,10H50,3200-3299,1/8/2017,23,1,Auto Theft,"Road, Street, or Sidewalk",REEVES,-,-
1,10H50,2800-2899,1/9/2017,13,1,Theft,Residence or House,NAGLE,-,-
1,10H50,2800-2899,1/9/2017,13,1,Robbery,"Road, Street, or Sidewalk",SAMPSON,-,-
1,10H50,3400-3499,1/12/2017,13,1,Auto Theft,Service or Gas Station,MCILHENNY,-,ST
1,10H50,2600-2699,1/11/2017,19,1,Robbery,Bus Stop,MCGOWEN,-,ST
1,10H50,2700-2799,1/12/2017,18,1,Auto Theft,Residence or House,ISABELLA,-,-
1,10H50,2600-2699,1/13/2017,10,1,Auto Theft,"Road, Street, or Sidewalk",TRUXILLO,-,-
1,10H50,2700-2799,1/13/2017,17,1,Theft,"Road, Street, or Sidewalk",MCGOWEN,-,ST
1,10H50,3300-3399,1/16/2017,12,1,Theft,Apartment,ALABAMA,-,ST
1,10H50,3200-3299,1/15/2017,16,1,Theft,Apartment Parking Lot,TRUXILLO,-,-
1,10H50,2700-2799,1/15/2017,16,1,Robbery,Convenience Store Parking Lot,ALABAMA,-,ST
1,10H50,3500-3599,1/16/2017,08,1,Theft,Apartment Parking Lot,DREW,-,ST
1,10H50,4800-4899,1/18/2017,12,1,Theft,University or College,CALHOUN,-,RD
1,10H50,2600-2699,1/17/2017,16,1,Robbery,"Road, Street, or Sidewalk",BRAILSFORT,-,-
