Beat,Block Range,Date,Hour,Number of Records,Offense Type,Offenses,Premise,Street Name,Suffix,Type
15E40,1400-1499,05/14/2017,17,1,Theft,1,Service or Gas Station,SCHARPE ST APT3,-,-
15E40,8800-8899,05/14/2017,12,1,Theft,1,Car Wash,MAIN ST OB,-,-
15E40,12800-12899,05/14/2017,14,1,Theft,1,Apartment Parking Lot,BARBERS,-,CT
15E40,8400-8499,05/15/2017,07,1,AutoTheft,1,Apartment Parking Lot,HEARTH DR,-,-
15E40,8400-8499,05/15/2017,07,1,AutoTheft,1,Other Parking Lot,KIRBY DR,-,-
15E40,7800-7899,05/15/2017,17,1,Theft,1,Miscellaneous Business (Non-Specific),MAIN,-,ST
15E40,7500-7599,05/15/2017,18,1,Theft,1,Bank or Savings Institution Parking Lot,FANNIN ST IB,-,-
15E40,2600-2699,05/15/2017,18,1,Theft,1,Commercial Parking Lot or Garage,LOOP,S,-
15E40,7800-7899,05/15/2017,18,1,Theft,1,Grocery Store or Supermarket,MAIN ST,-,ST
15E40,2300-2399,05/15/2017,18,1,Theft,1,Hotel or Motel Parking Lot,S LOOP W,-,-
15E40,8600-8699,05/15/2017,20,1,Theft,1,Convenience Store,ALMEDA RD,-,RD
15E40,2600-2699,05/15/2017,19,1,Theft,1,Commercial Parking Lot or Garage,LOOP,S,-
15E40,7900-7999,05/15/2017,19,1,Theft,1,Drug Store or Medical Supply,MAIN,-,ST
15E40,7300-7399,05/15/2017,12,1,Theft,1,Commercial Parking Lot or Garage,FANNIN,-,ST
15E40,1200-1299,05/15/2017,12,1,Theft,1,Miscellaneous Business (Non-Specific),S LOOP W,-,-
15E40,8400-8499,05/15/2017,11,1,AutoTheft,1,"Road, Street, or Sidewalk",W BARTELL DR,-,-
15E40,2400-2499,05/15/2017,14,1,Burglary,1,Apartment,HOLLY HALL,-,-
15E40,7600-7699,05/16/2017,08,1,AutoTheft,1,Apartment Parking Lot,PHOENIX DR,-,-
15E40,4800-4899,05/16/2017,04,1,Theft,1,Hotel or Motel Parking Lot,HIRSCH RD APT D,-,-
15E40,1700-1799,05/16/2017,10,1,AutoTheft,1,Service or Gas Station,OLD SPANISH TRL,-,-
15E40,1600-1699,05/16/2017,10,1,Theft,1,Department or Discount Store,LOOP,S,-
15E40,2300-2399,05/16/2017,10,1,Theft,1,Hotel or Motel Parking Lot,S LOOP W,-,-
15E40,2600-2699,05/16/2017,14,1,Burglary,1,Apartment,WESTRIDGE ST,-,ST
15E40,8500-8599,05/16/2017,17,1,Theft,1,"Daycare, Child Care, or Kindergarten",ALMEDA RD,-,RD
15E40,8600-8699,05/17/2017,07,1,Burglary,1,"Pawn, Resale Shop, or Flea Market",MAIN,-,ST
15E40,2700-2799,05/17/2017,09,1,Theft,1,Apartment,HOLLY HALL,-,-
15E40,10000-10099,05/17/2017,06,1,Theft,1,Hotel or Motel Parking Lot,MAIN ST IB,-,-
15E40,7200-7299,05/17/2017,07,1,Theft,1,Apartment Parking Lot,ALMEDA RD,-,RD
15E40,9700-9799,05/17/2017,07,1,Theft,1,Restaurant or Cafeteria,BECKWOOD POST,-,ST
15E40,10000-10099,05/17/2017,15,1,Burglary,1,Apartment,FANNIN ST,-,ST
15E40,8100-8199,05/17/2017,15,1,Theft,1,Grocery Store or Supermarket,KIRBY,-,DR
15E40,8300-8399,05/17/2017,22,1,Theft,1,Service or Gas Station,KNIGHT,-,RD
15E40,3100-3199,05/18/2017,01,1,Theft,1,Apartment Parking Lot,W BELLFORT AVE,-,-
15E40,1900-1999,05/18/2017,01,1,AutoTheft,1,Service or Gas Station,WESTMEAD DR APT 4115,-,-
15E40,UNK,05/18/2017,09,1,Theft,1,Rental Storage Facility,HOLT ST / ENOCH,-,-
15E40,9500-9599,05/18/2017,14,1,Theft,1,Bar or Night Club Parking Lot,MAIN ST IB,-,-
15E40,8700-8799,05/18/2017,16,1,Theft,1,Restaurant or Cafeteria,MAIN,-,ST
15E40,4800-4899,05/18/2017,22,1,Burglary,1,Apartment,LEMMON,-,-
15E40,UNK,05/18/2017,18,1,Burglary,1,Apartment,INWOOD,-,WAY
15E40,8500-8599,05/18/2017,20,1,Theft,1,Department or Discount Store,MAIN ST,-,ST
15E40,7400-7499,05/19/2017,11,1,Theft,1,Apartment,CAMBRIDGE ST,-,ST
15E40,8500-8599,05/19/2017,16,1,Theft,1,Miscellaneous Business (Non-Specific),MAIN,-,ST
15E40,7900-7999,05/19/2017,16,1,Theft,1,Other Parking Lot,MAIN ST,-,ST
15E40,2100-2199,05/19/2017,19,1,Theft,1,Apartment,HOLLY HALL,-,-
15E40,7900-7999,05/20/2017,19,1,Theft,1,"Hotel, Motel, Inn, Etc.",MAIN ST,-,ST
15E40,2100-2199,05/20/2017,23,1,Robbery,1,Apartment,HOLLY HALL,-,-
15E40,1400-1499,05/21/2017,01,1,Theft,1,Hotel or Motel Parking Lot,OLD SPANISH,-,TRL
15E40,9500-9599,05/21/2017,02,1,Theft,1,Convenience Store Parking Lot,MAIN ST,-,ST
15E40,1400-1499,05/21/2017,12,1,Theft,1,Hotel or Motel Parking Lot,OLD SPANISH TRL,-,-
15E40,2700-2799,05/21/2017,19,1,Burglary,1,"Vacant Storage Fac (Barn,Garage,Warehouse)",HOLLY HALL,-,-
15E40,1200-1299,05/21/2017,17,1,Theft,1,Commercial Parking Lot or Garage,LOOP,S,-
15E40,8100-8199,05/21/2017,16,1,Theft,1,Hotel or Motel Parking Lot,KIRBY,-,DR
15E40,8400-8499,05/22/2017,21,1,Robbery,1,Apartment Parking Lot,CAMBRIDGE,-,ST
15E40,3100-3199,05/22/2017,21,1,Robbery,1,Service or Gas Station,S LOOP W,-,-
15E40,8000-8099,05/22/2017,21,1,AutoTheft,1,Commercial Parking Lot or Garage,N STADIUM DR,-,-
15E40,9900-9999,05/22/2017,14,1,Robbery,1,"Hotel, Motel, Inn, Etc.",BUFFALO SPEEDWAY,-,-
15E40,9500-9599,05/22/2017,14,1,Theft,1,Other Parking Lot,MAIN,-,ST
15E40,2400-2499,05/23/2017,09,1,Theft,1,Apartment Parking Lot,WESTRIDGE ST,-,ST
15E40,10200-10299,05/23/2017,09,1,Burglary,1,Apartment,PO BOX 190134,-,-
15E40,4000-4099,05/23/2017,22,1,Theft,1,Hotel or Motel Parking Lot,DUMONT,-,DR
15E40,1900-1999,05/23/2017,16,1,AutoTheft,1,Commercial Building,LOCKWOOD,-,-
15E40,8600-8699,05/23/2017,17,1,Theft,1,Service or Gas Station,ALMEDA RD,-,RD
15E40,8200-8299,05/23/2017,18,1,Theft,1,Clothing Store,KIRBY,-,DR
15E40,8600-8699,05/24/2017,03,1,Theft,1,Hotel or Motel Parking Lot,KIRBY DR,-,-
15E40,7600-7699,05/24/2017,02,1,Robbery,1,Apartment Parking Lot,PHOENIX DRIVE APT 1011,-,-
15E40,9300-9399,05/24/2017,04,1,Theft,1,Hotel or Motel Parking Lot,MAIN ST OB,-,-
15E40,400-499,05/24/2017,06,1,Theft,1,Apartment Parking Lot,EMERALD,-,DR
15E40,9900-9999,05/24/2017,13,1,Theft,1,Hotel or Motel Parking Lot,BUFFALO SPEEDWAY,-,-
15E40,8600-8699,05/24/2017,11,1,Theft,1,Hotel or Motel Parking Lot,KIRBY DR,-,-
15E40,7600-7699,05/24/2017,18,1,Theft,1,Apartment Parking Lot,PHOENIX DR,-,-
15E40,10800-10899,05/24/2017,15,1,Theft,1,Residence or House,ALMEDA PARK DR,-,-
15E40,7900-7999,05/25/2017,08,1,Theft,1,Apartment Parking Lot,CAMBRIDGE ST,-,ST
15E40,2600-2699,05/25/2017,21,1,Theft,1,Other Parking Lot,S LOOP W,-,-
15E40,7600-7699,05/26/2017,07,1,Theft,1,Garage or Carport,PHOENIX DR,-,-
15E40,2100-2199,05/26/2017,06,1,Theft,1,Apartment Parking Lot,HEPBURN,-,-
15E40,8400-8499,05/26/2017,01,1,Robbery,1,Apartment Parking Lot,W BARTELL DR,-,-
15E40,1100-1199,05/26/2017,21,1,Theft,1,Restaurant or Cafeteria,OLD SPANISH TRL,-,-
15E40,UNK,05/26/2017,19,1,AutoTheft,1,"Stadium, Sports Arena, Race Track",KIRBY DR/S LOOP W,-,-
15E40,8400-8499,05/26/2017,19,1,Theft,1,"Other, Unknown, or Not Listed",ALMEDA RD,-,RD
15E40,8500-8599,05/26/2017,16,1,AutoTheft,1,"Stadium, Sports Arena, Race Track",FANNIN ST,-,ST
15E40,9000-9099,05/26/2017,16,1,Theft,1,Commercial Parking Lot or Garage,KNIGHT,-,RD
15E40,8300-8399,05/26/2017,15,1,Theft,1,Apartment Parking Lot,BRAESMAIN DR,-,-
15E40,1500-1599,05/26/2017,17,1,AutoTheft,1,Bus Station,W BELLFORT AVE,-,-
15E40,9000-9099,05/26/2017,17,1,Theft,2,Commercial Parking Lot or Garage,KNIGHT,-,RD
15E40,5200-5299,05/26/2017,17,1,Theft,1,Grocery Store or Supermarket,SILVER OAK,-,-
15E40,2100-2199,05/26/2017,08,1,Theft,1,Apartment Parking Lot,HEPBURN,-,-
15E40,6900-6999,05/26/2017,08,1,Theft,1,Grocery Store or Supermarket,DUTCH JOHN CIRCLE,-,-
15E40,7600-7699,05/26/2017,10,1,Burglary,1,Apartment,PHOENIX DR,-,-
15E40,8200-8299,05/26/2017,10,1,Theft,1,Department or Discount Store,KIRBY,-,DR
15E40,8500-8599,05/26/2017,14,1,Burglary,1,Apartment,HEARTH DR,-,-
15E40,7100-7199,05/26/2017,23,1,Burglary,1,Apartment,READING RD APT,-,-
15E40,2500-2599,05/26/2017,23,1,Theft,1,Restaurant or Cafeteria Parking Lot,S LOOP W,-,-
15E40,10200-10299,05/27/2017,09,1,Theft,1,Apartment Parking Lot,BUFFALO SPEEDWAY,-,-
15E40,8100-8199,05/27/2017,17,1,Theft,1,Specialty Store (Non-Specific),KIRBY,-,DR
15E40,10000-10099,05/27/2017,20,1,Burglary,1,Apartment,FANNIN ST,-,ST
15E40,10000-10099,05/28/2017,15,1,Burglary,1,"Vacant Other Residential (Apartment,Dorms)",FANNIN,-,ST
15E40,7800-7899,05/28/2017,21,1,Theft,1,"Road, Street, or Sidewalk",FANNIN ST OB,-,-
15E40,7700-7799,05/28/2017,22,1,Theft,1,"Road, Street, or Sidewalk",KIRBY DR,-,-
15E40,2600-2699,05/28/2017,02,1,Burglary,1,Miscellaneous Business (Non-Specific),LOOP,S,-
15E40,14500-14599,05/28/2017,11,1,Burglary,1,Apartment,ZENITH,-,ST
15E40,2600-2699,05/28/2017,14,1,AutoTheft,1,Apartment Parking Lot,SOUTH LOOP WEST SUITE 109,-,-
15E40,3000-3099,05/29/2017,17,1,Theft,1,Restaurant or Cafeteria,S LOOP W,-,-
15E40,1600-1699,05/29/2017,10,1,Theft,1,"Other, Unknown, or Not Listed",S LOOP W,-,-
15E40,8600-8699,05/29/2017,11,1,Theft,1,Service or Gas Station,ALMEDA,-,RD
15E40,8300-8399,05/30/2017,05,1,Theft,1,Apartment Parking Lot,PO BOX 42927,-,-
15E40,8300-8399,05/30/2017,03,1,Theft,1,Apartment Parking Lot,EL MUNDO ST 735,-,-
15E40,8300-8399,05/30/2017,03,1,Theft,4,Apartment Parking Lot,EL MUNDO ST APT740,-,-
15E40,1300-1399,05/30/2017,02,1,Theft,1,Apartment Parking Lot,TAHOE VALLEY LANE,-,-
15E40,8300-8399,05/30/2017,02,1,Theft,1,Apartment Parking Lot,EL MUNDO ST APT740,-,-
15E40,100-199,05/30/2017,14,1,AutoTheft,3,Other Parking Lot,RHODES,-,ST
15E40,9500-9599,05/30/2017,20,1,Theft,1,Convenience Store Parking Lot,MAIN,-,-
15E40,10800-10899,05/30/2017,08,1,Theft,1,Construction Site,ALMEDA,-,RD
15E40,800-899,05/31/2017,23,1,Burglary,1,Apartment,POLK,S,ST
15E40,7800-7899,05/31/2017,17,1,Theft,1, Not Listed,MAIN,-,-
15E40,8400-8499,05/31/2017,17,1,Theft,1,Apartment Parking Lot,CAMBRIDGE ST,-,ST
16E10,1500-1599,05/01/2017,08,1,Theft,1,Driveway,NEW URBAN WAY,-,-
16E10,29000-29099,05/01/2017,08,1,Burglary,1,"Vacant Single Occ Resd(House,Townhs,Dplex)",DRYANDER FOREST,-,ST
16E10,12100-12199,05/01/2017,09,1,Theft,1,Residence or House,CITY TREK,-,LN
16E10,11800-11899,05/01/2017,03,1,Theft,1,Apartment Parking Lot,CITY PARK CENTRAL LN,-,-
16E10,11800-11899,05/01/2017,17,1,Theft,1,Apartment Parking Lot,CITY PARK CENTRAL LN,-,-
16E10,11800-11899,05/01/2017,12,1,Theft,1,Apartment Parking Lot,CITY PARK CENTRAL LN,-,-
16E10,11900-11999,05/02/2017,14,1,Burglary,1,Apartment,OAKMOOR,-,PKWY
16E10,UNK,05/02/2017,13,1,Theft,1,"Other, Unknown, or Not Listed",ALMEDA GENOA RD/SOUTH FWY OB,-,-
16E10,1500-1599,05/05/2017,15,1,Theft,1,"Other, Unknown, or Not Listed",KEW GARDEN DR,-,-
16E10,3100-3199,05/07/2017,20,1,Burglary,1,Construction Site,CENTENNIAL VILLAGE,-,DR
16E10,13100-13199,05/08/2017,00,1,Theft,1,"Vacant Storage Fac (Barn,Garage,Warehouse)",ELAINE RD,-,RD
16E10,3000-3099,05/08/2017,14,1,Burglary,1,Vacant Building (Commercial),MANDALE,-,-
16E10,13200-13299,05/09/2017,11,1,Theft,1,Driveway,REMME RIDGE LN,-,-
16E10,1700-1799,05/09/2017,09,1,Burglary,1,Other Parking Lot,NICHOLE WOODS,-,-
16E10,13100-13199,05/09/2017,00,1,Theft,1,"Vacant Other Residential (Apartment,Dorms)",KINGSTON POINT,-,-
16E10,2300-2399,05/09/2017,15,1,Theft,1,Driveway,CLEAR LAKE BLVD - 180,-,-
16E10,11900-11999,05/10/2017,09,1,Theft,1,Apartment Parking Lot,CITY PARK CENTRAL LN,-,-
16E10,13100-13199,05/10/2017,20,1,Theft,1,"Other, Unknown, or Not Listed",MAJESTIC PLACE CT,-,-
16E10,500-599,05/12/2017,14,1,AutoTheft,1,"Vacant Storage Fac (Barn,Garage,Warehouse)",E ANDERSON RD,-,RD
16E10,11900-11999,05/13/2017,08,1,Theft,1,Driveway,GREEN COLLING PARK DRIVE,-,-
16E10,3500-3599,05/13/2017,14,1,Theft,1,"Parks and Recreation, Zoo, Swimming Pool",BUCHANAN HILL,-,LN
16E10,1400-1499,05/14/2017,13,1,Theft,1,Auto Repair,ALMEDA GENOA,-,RD
16E10,11800-11899,05/14/2017,11,1,Theft,1,Apartment Parking Lot,CITY PARK CENTRAL LN,-,-
16E10,2200-2299,05/16/2017,13,1,Theft,1,Apartment Parking Lot,WEST OREM,-,DR
16E10,100-199,05/16/2017,07,1,Theft,1,Commercial Parking Lot or Garage,HWY 61,-,-
16E10,1100-1199,05/16/2017,08,1,Theft,1,"Factory, Manufacturing, or Industrial",FELLOWS,-,-
16E10,2200-2299,05/17/2017,15,1,Burglary,1,Apartment,OREM,W,DR
16E10,2200-2299,05/17/2017,16,1,Burglary,1,Apartment,OREM,W,DR
16E10,12100-12199,05/18/2017,18,1,Theft,1,"Parks and Recreation, Zoo, Swimming Pool",KIRBY DR,-,-
16E10,2500-2599,05/18/2017,15,1,Burglary,1,Apartment,RIVERSIDE,-,DR
16E10,12100-12199,05/18/2017,12,1,Theft,1,Commercial Parking Lot or Garage,KIRBY DR,-,-
16E10,12100-12199,05/19/2017,07,1,Theft,1,Other Parking Lot,KIRBY DR,-,-
16E10,13500-13599,05/19/2017,15,1,Theft,1,Residence or House,HOOPER RD,-,RD
16E10,5900-5999,05/21/2017,16,1,Theft,1,Apartment Parking Lot,SADDLE BRED,-,DR
16E10,11800-11899,05/21/2017,18,1,Theft,1,Apartment Parking Lot,CITY PK CENTRAL LN APT 6,-,-
16E10,11800-11899,05/21/2017,10,1,Theft,1,Apartment Parking Lot,CITY PARK CENTRAL LN,-,-
16E10,11800-11899,05/21/2017,06,1,Theft,1,Apartment Parking Lot,CITY PARK CENTRAL LN,-,-
16E10,11800-11899,05/21/2017,09,1,Theft,1,Residence or House,CITY PARK CENTRAL LN,-,-
16E10,2200-2299,05/22/2017,19,1,Burglary,1,Apartment,OREM APT1211,W,-
16E10,1600-1699,05/22/2017,19,1,Theft,1,"Road, Street, or Sidewalk",NICHOLE WOODS DR,-,-
16E10,1800-1899,05/22/2017,13,1,Theft,1,Warehouse,AIRPORT,W,BLVD
16E10,13000-13099,05/22/2017,13,1,AutoTheft,1,"Road, Street, or Sidewalk",SH 288 HWY OB,-,-
16E10,13700-13799,05/22/2017,00,1,AutoTheft,2,Bar or Night Club Parking Lot,KARALIS RD,-,RD
16E10,11800-11899,05/24/2017,19,1,Burglary,1,Residence or House,PRINCESS GARDEN WAY,-,-
16E10,900-999,05/25/2017,08,1,Theft,1,"Road, Street, or Sidewalk",WESTWOOD GLEN LN,-,-
16E10,13100-13199,05/25/2017,06,1,Theft,1,Driveway,HIGHBURY VIEW CT,-,-
16E10,2200-2299,05/25/2017,05,1,Theft,1,Residence or House,W OREM DR,-,-
16E10,13300-13399,05/26/2017,08,1,Theft,1,Driveway,REMME RIDGE,-,LN
16E10,700-799,05/26/2017,06,1,Theft,1,Residence or House,HEATHERTON HILL LN,-,-
16E10,12800-12899,05/26/2017,06,1,Theft,1,Residence or House,KINGSTON POINT LN,-,-
16E10,12900-12999,05/26/2017,06,1,Theft,1,"Road, Street, or Sidewalk",REGALSHIRE CT,-,-
16E10,13000-13099,05/26/2017,06,1,Theft,1,"Road, Street, or Sidewalk",FENLAND FIELD LN,-,-
16E10,1000-1099,05/26/2017,07,1,Theft,1,Residence or House,HAMPTON VILLA LN,-,-
16E10,12900-12999,05/26/2017,07,1,Theft,1,Residence or House,REGAL OAKS BEND LN,-,-
16E10,1000-1099,05/27/2017,20,1,Theft,1,Apartment,OREGON AVENUE APT D,-,-
16E10,1300-1399,05/27/2017,17,1,Theft,1,Restaurant or Cafeteria Parking Lot,ALMEDA GENOA RD,-,RD
16E10,2900-2999,05/28/2017,14,1,Theft,1,Bar or Night Club Parking Lot,FUQUA ST,-,ST
16E10,11700-11799,05/28/2017,11,1,Theft,1,"Road, Street, or Sidewalk",JELICOE DR,-,-
16E10,11700-11799,05/28/2017,05,1,Theft,1,Driveway,PRINCESS GARDEN,-,WAY
16E10,13300-13399,05/28/2017,06,1,Theft,1,Driveway,SEAGLER PARK LN,-,-
16E10,11700-11799,05/28/2017,06,1,Theft,1,"Road, Street, or Sidewalk",JELICOE DR,-,-
16E10,4100-4199,05/28/2017,07,1,Theft,1,"Road, Street, or Sidewalk",ENGELKE,-,-
16E10,11800-11899,05/28/2017,07,1,Theft,1,"Road, Street, or Sidewalk",PO BOX 802,-,-
16E10,2900-2999,05/28/2017,15,1,Theft,1,Bar or Night Club Parking Lot,FUQUA ST,-,ST
16E10,13500-13599,05/28/2017,17,1,Robbery,1,Other Parking Lot,HOOPER RD.,-,-
16E10,1700-1799,05/29/2017,22,1,Theft,1,Apartment Parking Lot,ROCKDALE,-,DR
16E10,4500-4599,05/29/2017,17,1,Theft,1,Apartment Parking Lot,BEECHNUT,-,ST
16E10,12800-12899,05/29/2017,20,1,Theft,1,Residence or House,REGAL OAKS BEND,-,LN
16E10,13100-13199,05/29/2017,20,1,Theft,1,Residence or House,REMME RIDGE,-,LN
16E10,11800-11899,05/29/2017,11,1,Theft,1,Apartment Parking Lot,CITY PARK CENTRAL LN,-,-
16E10,11900-11999,05/29/2017,11,1,Theft,1,Apartment Parking Lot,CITY PARK CENTRAL LANE,-,-
16E10,11900-11999,05/29/2017,11,1,Theft,1,Apartment Parking Lot,CITY PARK CENTRAL LN,-,-
16E10,10800-10899,05/29/2017,12,1,Theft,1,Apartment Parking Lot,BARKER CYRESS,-,-
16E10,11800-11899,05/29/2017,15,1,Theft,1,Apartment Parking Lot,CITY PARK CENTRAL LN,-,-
16E10,12500-12599,05/29/2017,14,1,Theft,1,Apartment Parking Lot,GREEN,S,DR
16E10,11800-11899,05/29/2017,10,1,Theft,1,Apartment Parking Lot,CITY PARK CENTRAL LN AP,-,-
16E10,11900-11999,05/29/2017,10,1,Theft,2,Apartment Parking Lot,CITY PARK CENTRAL LN,-,-
16E10,1000-1099,05/29/2017,10,1,Theft,1,Driveway,VERNAGE RD,-,RD
16E10,13300-13399,05/29/2017,06,1,Theft,1,Driveway,SEAGLER PARK LN,-,-
16E10,12900-12999,05/29/2017,06,1,Theft,1,Residence or House,FENLAND FIELD LN,-,-
16E10,11900-11999,05/29/2017,08,1,Theft,1,Apartment,CITY PARK CENTRAL,-,LN
16E10,11900-11999,05/29/2017,07,1,Theft,1,Apartment Parking Lot,CITY PARK CENTRAL,-,LN
16E10,14900-14999,05/29/2017,07,1,Theft,1,Apartment Parking Lot,BUXLEY,-,-
16E10,700-799,05/29/2017,07,1,Theft,1,"Road, Street, or Sidewalk",HEATHERTON HILL LN,-,-
16E10,600-699,05/31/2017,17,1,Theft,1,Residence or House,E ANDERSON RD,-,RD
16E10,11900-11999,05/31/2017,16,1,Theft,1,Apartment Parking Lot,CITY PARK CENTRAL LN,-,-
16E20,4000-4099,05/01/2017,17,1,Theft,1,Residence or House,WUTHERING HEIGHTS DR,-,-
16E20,4900-4999,05/01/2017,17,1,Theft,1,"Road, Street, or Sidewalk",GATEWOOD AVE,-,-
16E20,3900-3999,05/01/2017,16,1,Theft,1,Residence or House,CURLY OAKS DR,-,-
16E20,14400-14499,05/02/2017,05,1,Theft,1,Driveway,MORENO AVE,-,-
16E20,14500-14599,05/02/2017,15,1,Burglary,1,Residence or House,DRAYCOTT,-,LN
16E20,4700-4799,05/02/2017,09,1,Theft,1,Apartment Parking Lot,ANDERSON RD,-,RD
16E20,3300-3399,05/02/2017,18,1,Burglary,1,Residence or House,ROCKRILL,-,DR
16E20,15400-15499,05/02/2017,19,1,Theft,1,Service or Gas Station,BEECHNUT,-,ST
16E20,4400-4499,05/02/2017,20,1,Theft,1,"Other, Unknown, or Not Listed",GALLAGHER DR,-,-
16E20,4200-4299,05/03/2017,09,1,Theft,1,"Road, Street, or Sidewalk",TIDEWATER,-,-
16E20,4000-4099,05/03/2017,14,1,Theft,1,Grocery Store or Supermarket Parking Lot,W FUQUA ST,-,ST
16E20,14200-14299,05/04/2017,08,1,Theft,1,"Road, Street, or Sidewalk",FLEETWELL DR,-,-
16E20,14800-14899,05/04/2017,13,1,AutoTheft,1,Auto Repair,S POST OAK RD,-,RD
16E20,14200-14299,05/04/2017,15,1,Theft,1,Commercial Parking Lot or Garage,BUFFALO SPEEDWAY,-,-
16E20,15100-15199,05/05/2017,11,1,Theft,1,Miscellaneous Business (Non-Specific),BATHURST,-,ST
16E20,5200-5299,05/05/2017,17,1,Theft,1,"Road, Street, or Sidewalk",HONEYVINE,-,DR
16E20,13900-13999,05/05/2017,18,1,Robbery,1,Restaurant or Cafeteria,S POST OAK RD,-,RD
16E20,4400-4499,05/07/2017,07,1,Theft,1,Service or Gas Station,W OREM DR,-,-
16E20,14100-14199,05/07/2017,10,1,Theft,1,Commercial Parking Lot or Garage,PLAYER,-,-
16E20,3500-3599,05/07/2017,13,1,Theft,1,Service or Gas Station,OPREM,W,-
16E20,3500-3599,05/08/2017,06,1,Theft,1,Apartment Parking Lot,DARLINGHURST DR,-,-
16E20,3300-3399,05/08/2017,15,1,AutoTheft,1,Driveway,RIPPLEBROOK DR,-,-
16E20,3700-3799,05/08/2017,20,1,Theft,1,Driveway,WESTHAMPTON DR,-,-
16E20,4900-4999,05/09/2017,21,1,Theft,1,"Road, Street, or Sidewalk",DANFIELD DR,-,-
16E20,6300-6399,05/10/2017,08,1,Theft,1,Construction Site,BAYONNE,-,DR
16E20,11900-11999,05/10/2017,22,1,Robbery,1,Bar or Night Club Parking Lot,LONGWOOD GARDEN WY,-,-
16E20,11900-11999,05/10/2017,18,1,Burglary,1,Residence or House,MAIN ST IB,-,-
16E20,4400-4499,05/10/2017,16,1,Theft,1,Grocery Store or Supermarket,FUQUA,W,ST
16E20,4400-4499,05/11/2017,06,1,Theft,1,Specialty Store (Non-Specific),W OREM DR,-,-
16E20,3200-3299,05/11/2017,03,1,AutoTheft,1,Driveway,WINDY ROYAL DR,-,-
16E20,2900-2999,05/11/2017,17,1,Theft,1,Driveway,MEIKO DR,-,-
16E20,3400-3499,05/11/2017,18,1,Theft,1,Driveway,WINDY ROYAL,-,DR
16E20,3800-3899,05/11/2017,23,1,Theft,1,Residence or House,VILLA GLEN,-,DR
16E20,5600-5699,05/12/2017,00,1,Burglary,1,Residence or House,W. TWISTED OAK,-,ST
16E20,4400-4499,05/12/2017,06,1,AutoTheft,1,Residence or House,BROWNSTONE,-,-
16E20,5500-5599,05/12/2017,10,1,Robbery,1,"Road, Street, or Sidewalk",CONDON,-,LN
16E20,15800-15899,05/14/2017,08,1,Robbery,1,Residence or House,WILLMORE,-,LN
16E20,4400-4499,05/14/2017,08,1,AutoTheft,1,Apartment Parking Lot,W AIRPORT BLVD,-,BLVD
16E20,3400-3499,05/14/2017,14,1,Theft,1,Residence or House,WESTHAMPTON DR,-,-
16E20,4600-4699,05/15/2017,12,1,Theft,1,Driveway,KNOTTY OAKS,-,TRL
16E20,12100-12199,05/15/2017,11,1,Theft,1,Grocery Store or Supermarket,ALMEDA,-,RD
16E20,3800-3899,05/15/2017,10,1,Theft,1,Driveway,BELGRADE DR,-,-
16E20,3800-3899,05/15/2017,17,1,Theft,1,Driveway,BELGRADE DR,-,-
16E20,4800-4899,05/15/2017,19,1,AutoTheft,1,Apartment Parking Lot,W FUQUA ST,-,ST
16E20,14000-14099,05/16/2017,17,1,Theft,1,"Road, Street, or Sidewalk",BRUNSWICK PLACE,-,DR
16E20,15100-15199,05/16/2017,15,1,Theft,1,Commercial Parking Lot or Garage,POST OAK,S,RD
16E20,2600-2699,05/16/2017,19,1,Burglary,1,Residence or House,UMIAK DR,-,-
16E20,12600-12699,05/16/2017,18,1,Robbery,1,"Road, Street, or Sidewalk",COHO LN,-,-
16E20,12500-12599,05/17/2017,06,1,Burglary,1,Office Building,HIRAM CLARKE RD,-,RD
16E20,9800-9899,05/17/2017,10,1,Theft,1,"Road, Street, or Sidewalk",RICHMOND,-,AVE
16E20,4700-4799,05/18/2017,18,1,Theft,1,Residence or House,ANDERSON RD,-,RD
16E20,14900-14999,05/18/2017,21,1,Robbery,1,"Road, Street, or Sidewalk",ABERDEEN MEADOW LN,-,-
16E20,3400-3499,05/18/2017,11,1,Theft,1,"Other, Unknown, or Not Listed",DRAGONWICK DR,-,-
16E20,13900-13999,05/19/2017,14,1,Burglary,1,Residence or House,SANTA TERESA RD,-,RD
16E20,4000-4099,05/19/2017,10,1,Theft,1,Auto Repair,FUQUA,W,ST
16E20,9700-9799,05/19/2017,09,1,Theft,1,"Road, Street, or Sidewalk",BROADWAY ST APT 824,-,-
16E20,3400-3499,05/19/2017,18,1,Theft,1,Residence or House,OVERCROSS DR,-,-
16E20,4800-4899,05/20/2017,08,1,AutoTheft,1,Driveway,TIFFANY DR,-,-
16E20,14100-14199,05/21/2017,07,1,Theft,1,Commercial Parking Lot or Garage,PLAYER,-,-
16E20,4700-4799,05/21/2017,05,1,Robbery,1,Hotel or Motel Parking Lot,W FUQUA ST,-,ST
16E20,3900-3999,05/21/2017,11,1,Burglary,1,Residence or House,OAKSIDE DR,-,-
16E20,100-199,05/22/2017,04,1,Burglary,1,"Factory, Manufacturing, or Industrial",HOLMES,-,RD
16E20,3200-3299,05/22/2017,08,1,AutoTheft,1,"Road, Street, or Sidewalk",DRAGONWICK DR,-,-
16E20,2800-2899,05/22/2017,13,1,Theft,1,Driveway,ALMEDA PLAZA DR,-,-
