Beat,Block Range,Date,Hour,Number of Records,Offense Type,Offenses,Premise,Street Name,Suffix,Type
10H10,3100-3199,11/01/2017,00,1,Theft,1,Bar or Night Club Parking Lot,BERING,-,-
10H10,3000-3099,11/01/2017,22,1,Theft,1,"Road, Street, or Sidewalk",CANAL ST,-,ST
10H10,2700-2799,11/02/2017,06,1,Burglary,1,Restaurant or Cafeteria,NAVIGATION,-,-
10H10,2300-2399,11/02/2017,08,1,Burglary,1,Restaurant or Cafeteria Parking Lot,CANAL,-,ST
10H10,5400-5499,11/02/2017,17,1,Theft,1,Residence or House,SHERMAN,-,-
10H10,5500-5599,11/03/2017,12,1,Theft,1,Auto Repair,HARRISBURG,-,BLVD
10H10,5900-5999,11/05/2017,15,1,Theft,1,"Road, Street, or Sidewalk",BRADY ST,-,ST
10H10,3600-3699,11/06/2017,08,1,Burglary,1,Miscellaneous Business (Non-Specific),NAVIGATION,-,-
10H10,400-499,11/06/2017,16,1,Robbery,1,Residence or House,COWLING ST,-,ST
10H10,8500-8599,11/06/2017,21,1,Robbery,1,"Road, Street, or Sidewalk",TIDWELL,-,RD
10H10,2300-2399,11/08/2017,08,1,Theft,1,"Road, Street, or Sidewalk",COMMERCE ST,-,ST
10H10,2100-2199,11/08/2017,07,1,Theft,1,"Road, Street, or Sidewalk",RUNNELS,-,-
10H10,100-199,11/08/2017,15,1,Theft,1,Commercial Parking Lot or Garage,GREENWOOD,-,ST
10H10,400-499,11/09/2017,15,1,Theft,1,"Road, Street, or Sidewalk",EAST RIVER,-,DR
10H10,400-499,11/12/2017,11,1,Theft,1,Residence or House,N MILBY ST,-,ST
10H10,1700-1799,11/13/2017,00,1,Theft,1,"Road, Street, or Sidewalk",MAGNOLIA LANE,-,-
10H10,4000-4099,11/13/2017,13,1,Theft,1,Commercial Building,NAVIGATION BLVD,-,BLVD
10H10,3400-3499,11/16/2017,07,1,Theft,1,Restaurant or Cafeteria,NAVIGATION,-,-
10H10,2100-2199,11/16/2017,08,1,Theft,1,Commercial Parking Lot or Garage,RUNNELS,-,-
10H10,100-199,11/17/2017,06,1,Theft,1,"Multi-Plex Home (Duplex,Triplex Etc.)",DRENNAN ST,-,ST
10H10,4800-4899,11/21/2017,16,1,Theft,1,Apartment Parking Lot,FM 1010,-,-
10H10,2300-2399,11/22/2017,14,1,Theft,1,Driveway,ANN ST,-,ST
10H10,9400-9499,11/25/2017,00,1,Robbery,1,Convenience Store,MISTY VALE LANE,-,-
10H10,2300-2399,11/25/2017,19,1,Theft,1,Other Parking Lot,CANAL ST,-,ST
10H10,2200-2299,11/25/2017,19,1,Theft,1,"Road, Street, or Sidewalk",CANAL ST,-,ST
10H10,2600-2699,11/25/2017,21,1,Theft,1,Other Parking Lot,CANAL ST,-,ST
10H10,4700-4799,11/26/2017,04,1,AutoTheft,1,Other Parking Lot,HARRISBURG,-,BLVD
10H10,4100-4199,11/26/2017,23,1,Robbery,1,"Road, Street, or Sidewalk",LAMAR ST APT 1,-,-
10H10,4900-4999,11/27/2017,11,1,Theft,1,Other Parking Lot,HARRISBURG BLVD,-,BLVD
10H10,2300-2399,11/28/2017,09,1,Theft,1,"Road, Street, or Sidewalk",COMMERCE ST,-,ST
10H10,500-599,11/28/2017,10,1,Burglary,1,Commercial Building,SAMPSON,-,-
10H10,5500-5599,11/29/2017,19,1,AutoTheft,1,Driveway,SHERMAN,-,-
10H10,5800-5899,11/30/2017,09,1,Theft,1,Restaurant or Cafeteria Parking Lot,TEXAS,-,ST
10H10,2100-2199,11/30/2017,11,1,Theft,1,Apartment Parking Lot,CANAL ST,-,ST
10H10,2100-2199,11/30/2017,15,1,Theft,1,Apartment Parking Lot,CANAL ST,-,ST
10H20,1900-1999,11/02/2017,18,1,Theft,1,Apartment Parking Lot,CULLEN BLVD,-,BLVD
10H20,1600-1699,11/06/2017,14,1,Theft,1,Convenience Store,HENNINGER,-,-
10H20,1900-1999,11/07/2017,01,1,Robbery,1,Apartment Parking Lot,CULLEN,-,BLVD
10H20,4000-4099,11/11/2017,14,1,Theft,1,Grocery Store or Supermarket,POLK,-,-
10H20,1700-1799,11/15/2017,07,1,Burglary,1,Vacant Building (Commercial),TELEPHONE,-,RD
10H20,3900-3999,11/15/2017,10,1,Robbery,1,Auto Repair,POLK,-,-
10H20,4500-4599,11/16/2017,05,1,AutoTheft,1,"Road, Street, or Sidewalk",POLK,-,-
10H20,4700-4799,11/16/2017,17,1,Theft,1,Service or Gas Station,GULF,-,FWY
10H20,1100-1199,11/17/2017,08,1,Theft,1,"Road, Street, or Sidewalk",EDDINGTON,-,-
10H20,4300-4399,11/19/2017,14,1,Burglary,1,Apartment,LEELAND ST.,-,-
10H20,5100-5199,11/21/2017,08,1,AutoTheft,1,Driveway,STONEWALL,-,-
10H20,8500-8599,11/22/2017,05,1,Robbery,1,Service or Gas Station,COMAL,-,ST
10H20,4400-4499,11/22/2017,20,1,Theft,1,Apartment,1/2 LEELAND ST,-,ST
10H20,4300-4399,11/24/2017,12,1,Burglary,1,Residence or House,RUSK ST,-,ST
10H20,4500-4599,11/25/2017,09,1,Burglary,1,Garage or Carport,WOODSIDE ST,-,ST
10H20,4300-4399,11/26/2017,10,1,Burglary,1,"Multi-Plex Home (Duplex,Triplex Etc.)",LEELAND,-,-
10H20,4700-4799,11/27/2017,17,1,AutoTheft,1,Apartment Parking Lot,PEASE ST,-,ST
10H20,4000-4099,11/28/2017,18,1,Theft,1,Grocery Store or Supermarket Parking Lot,POLK,-,-
10H20,5200-5299,11/30/2017,05,1,Burglary,1,Garage or Carport,BELL ST,-,ST
10H20,5200-5299,11/30/2017,07,1,Theft,1,Driveway,BELL ST,-,ST
10H30,1500-1599,11/01/2017,23,1,Theft,1,"Road, Street, or Sidewalk",HUTCHINS ST,-,ST
10H30,1300-1399,11/01/2017,00,1,Theft,1,"Road, Street, or Sidewalk",HUTCHINS ST,-,ST
10H30,1500-1599,11/01/2017,10,1,Theft,1,Other Parking Lot,SAINT EMANUEL ST,-,ST
10H30,11300-11399,11/01/2017,14,1,Burglary,1,Residence or House,WINDY CREEK,-,DR
10H30,7600-7699,11/02/2017,00,1,Theft,1,Other Parking Lot,GOUDIN,-,DR
10H30,100-199,11/02/2017,03,1,Burglary,1,Apartment,COMMERCE,S,-
10H30,3000-3099,11/02/2017,10,1,Theft,1,Bar or Night Club,LEELAND,-,-
10H30,3000-3099,11/02/2017,12,1,Theft,1,"Road, Street, or Sidewalk",LEELAND,-,-
10H30,2700-2799,11/03/2017,22,1,Theft,1,"Road, Street, or Sidewalk",MCKINNEY ST,-,ST
10H30,3500-3599,11/04/2017,11,1,Robbery,1,"Road, Street, or Sidewalk",GULF FWY IB,-,-
10H30,1500-1599,11/04/2017,14,1,Theft,1,Commercial Parking Lot or Garage,CHARTRES ST,-,ST
10H30,1500-1599,11/04/2017,15,1,Theft,1,Bar or Night Club Parking Lot,HUTCHINS ST,-,ST
10H30,2000-2099,11/04/2017,23,1,Theft,1,"Road, Street, or Sidewalk",CLAY ST,-,ST
10H30,3100-3199,11/05/2017,15,1,Theft,1,Driveway,LEELAND,-,-
10H30,1200-1299,11/07/2017,17,1,Theft,1,Bar or Night Club,HUTCHINS ST,-,ST
10H30,700-799,11/08/2017,05,1,Theft,1,"Road, Street, or Sidewalk",SAINT CHARLES,-,-
10H30,2800-2899,11/12/2017,18,1,Theft,1,"Road, Street, or Sidewalk",RUSK ST,-,ST
10H30,2800-2899,11/12/2017,12,1,AutoTheft,1,"Road, Street, or Sidewalk",RUSK ST,-,ST
10H30,1500-1599,11/12/2017,15,1,Theft,1,Other Parking Lot,CHARTRES ST,-,ST
10H30,1200-1299,11/12/2017,03,1,Theft,1,"Road, Street, or Sidewalk",TRAVIS,-,ST
10H30,700-799,11/12/2017,09,1,Theft,1,Driveway,DELANO,-,-
10H30,2400-2499,11/13/2017,16,1,Burglary,1,Apartment,CAPITOL,-,ST
10H30,100-199,11/14/2017,12,1,Theft,1,"Road, Street, or Sidewalk",SAINT EMANUEL ST,-,ST
10H30,2000-2099,11/15/2017,15,1,Theft,1,"Road, Street, or Sidewalk",COMMERCE ST,-,ST
10H30,8100-8199,11/15/2017,16,1,Theft,1,"Road, Street, or Sidewalk",SUNNY RIDGE,-,DR
10H30,6400-6499,11/15/2017,22,1,Theft,1,Other Parking Lot,BREAD,-,RD
10H30,3500-3599,11/16/2017,05,1,Theft,1,Convenience Store,GULF,-,FWY
10H30,3500-3599,11/16/2017,13,1,Theft,1,Commercial Or Training School,POLK,-,-
10H30,1200-1299,11/17/2017,14,1,Burglary,1,"Vacant Single Occ Resd(House,Townhs,Dplex)",SAMPSON,-,-
10H30,500-599,11/17/2017,23,1,Theft,1,Commercial Parking Lot or Garage,CHARTRES ST,-,ST
10H30,8600-8699,11/18/2017,00,1,Theft,1,Other Parking Lot,RUSTLING LEAVES,-,DR
10H30,1200-1299,11/18/2017,14,1,Theft,1,Bar or Night Club Parking Lot,TRAVIS,-,ST
10H30,200-299,11/18/2017,20,1,Theft,1,Bar or Night Club Parking Lot,CRYSTAL ISLE,-,DR
10H30,2200-2299,11/19/2017,00,1,Theft,1,"Road, Street, or Sidewalk",BELL ST,-,ST
10H30,2300-2399,11/20/2017,10,1,Theft,1,Residence or House,CITYWEST,-,ST
10H30,4600-4699,11/20/2017,09,1,Burglary,1,Residence or House,HOWARD LANE - SUITE 200,W,-
10H30,1500-1599,11/21/2017,15,1,Theft,1,Commercial Parking Lot or Garage,SAINT EMANUEL ST,-,ST
10H30,800-899,11/22/2017,09,1,Theft,1,Bar or Night Club Parking Lot,SAINT EMANUEL ST,-,ST
10H30,2100-2199,11/24/2017,15,1,Theft,1,Bar or Night Club,LAMAR,-,-
10H30,2500-2599,11/25/2017,14,1,AutoTheft,1,Auto Repair,GULF FWY IB,-,-
10H30,3500-3599,11/25/2017,16,1,Theft,1,Miscellaneous Business (Non-Specific),GULF FWY IB,-,-
10H30,8400-8499,11/25/2017,22,1,Theft,1,Other Parking Lot,MISTY VALE,-,-
10H30,1000-1099,11/26/2017,10,1,Theft,1,"Road, Street, or Sidewalk",SAMPSON,-,-
10H30,900-999,11/26/2017,21,1,Robbery,1,Restaurant or Cafeteria,SAINT EMANUEL,-,ST
10H30,800-899,11/27/2017,09,1,Theft,1,Commercial Parking Lot or Garage,SAINT EMANUEL ST,-,ST
10H30,2400-2499,11/27/2017,19,1,AutoTheft,1,Other Parking Lot,PRESTON ST,-,ST
10H30,1700-1799,11/28/2017,13,1,AutoTheft,1,Convenience Store Parking Lot,EMANCIPATION AVE,-,-
10H30,2400-2499,11/28/2017,09,1,Theft,1,Apartment Parking Lot,CAPITOL ST APT 1422,-,-
10H30,2400-2499,11/28/2017,08,1,Theft,1,Apartment Parking Lot,CAPITOL ST,-,ST
10H30,2300-2399,11/28/2017,06,1,Theft,1,Apartment Parking Lot,POLK ST APT 208,-,-
10H30,2400-2499,11/28/2017,07,1,Theft,1,Apartment Parking Lot,VZ COUNYY RD 3416,-,-
10H30,1000-1099,11/30/2017,09,1,Theft,1,Commercial Parking Lot or Garage,EMANCIPATION AVE,-,-
10H30,2100-2199,11/30/2017,11,1,Theft,1,Apartment Parking Lot,CAPITOL ST,-,ST
10H30,1200-1299,11/30/2017,16,1,Theft,1,Driveway,ROBERTS ST,-,ST
10H30,2400-2499,11/30/2017,19,1,Theft,1,"Road, Street, or Sidewalk",EMERALD,-,CIR
10H40,3600-3699,11/01/2017,23,1,Theft,1,"Road, Street, or Sidewalk",CRAWFORD ST,-,ST
10H40,2600-2699,11/01/2017,15,1,Theft,1,Hospital,FANNIN ST,-,ST
10H40,3400-3499,11/01/2017,12,1,Theft,1,Restaurant or Cafeteria,MILAM,-,-
10H40,900-999,11/01/2017,13,1,Theft,1,Apartment Parking Lot,WINBERN,-,-
10H40,13200-13299,11/01/2017,11,1,Theft,1,Other Parking Lot,CHELTON,-,ST
10H40,3600-3699,11/02/2017,07,1,Theft,1,"Road, Street, or Sidewalk",CHENEVERT ST,-,ST
10H40,1000-1099,11/02/2017,14,1,AutoTheft,1,Vehicle/Auto Sales/Lease/Auto Parts Store,WEBSTER,-,ST
10H40,1400-1499,11/02/2017,19,1,Burglary,1,Residence or House,DREW ST,-,ST
10H40,1400-1499,11/02/2017,22,1,Theft,1,Bar or Night Club Parking Lot,TRUXILLO,-,-
10H40,1500-1599,11/02/2017,22,1,Theft,1,Bar or Night Club Parking Lot,ALABAMA ST,-,ST
10H40,1000-1099,11/02/2017,22,1,Robbery,1,Drug Store or Medical Supply,ELGIN,-,ST
10H40,3100-3199,11/03/2017,16,1,AutoTheft,1,Bar or Night Club,MILAM,-,-
10H40,8800-8899,11/03/2017,23,1,Robbery,1,"Road, Street, or Sidewalk",BROADWAY APT 5401,-,-
10H40,2300-2399,11/03/2017,17,1,Theft,1,"Other, Unknown, or Not Listed",MILAM,-,-
10H40,3400-3499,11/03/2017,18,1,AutoTheft,1,"Road, Street, or Sidewalk",LA BRANCH,-,-
10H40,2300-2399,11/04/2017,16,1,Theft,1,Apartment,MAIN ST,-,ST
10H40,11600-11699,11/04/2017,08,1,Theft,1,"Road, Street, or Sidewalk",SPICEWOOD,-,PKWY
10H40,1000-1099,11/04/2017,23,1,Theft,1,"Road, Street, or Sidewalk",GULF BANK,-,-
10H40,2100-2199,11/05/2017,01,1,Theft,1,"Road, Street, or Sidewalk",FANNIN ST,-,ST
10H40,2300-2399,11/05/2017,15,1,Theft,1,"Road, Street, or Sidewalk",AUSTIN ST,-,ST
10H40,800-899,11/05/2017,11,1,Theft,1,"Road, Street, or Sidewalk",WEBSTER ST,-,ST
10H40,UNK,11/06/2017,14,1,Theft,1,Commercial Parking Lot or Garage,FOXWORTH,-,CT
10H40,3600-3699,11/06/2017,07,1,Burglary,1,Restaurant or Cafeteria,MAIN,-,ST
10H40,2300-2399,11/06/2017,04,1,Theft,1,Apartment Parking Lot,LOUISIANA ST,-,ST
10H40,3700-3799,11/06/2017,21,1,Theft,1,Bar or Night Club Parking Lot,TRAVIS,-,-
10H40,2400-2499,11/06/2017,14,1,Robbery,1,Bar or Night Club,SAN JACINTO ST,-,ST
10H40,4200-4299,11/07/2017,02,1,Robbery,1,"Road, Street, or Sidewalk",SAN JACINTO ST,-,ST
10H40,400-499,11/07/2017,10,1,Theft,2,"Road, Street, or Sidewalk",VELASCO,-,ST
10H40,400-499,11/07/2017,11,1,Theft,1,"Road, Street, or Sidewalk",VELASCO,-,ST
10H40,2600-2699,11/07/2017,20,1,Theft,1,Restaurant or Cafeteria,LOUISIANA,-,ST
10H40,500-599,11/07/2017,18,1,Theft,1,Other Parking Lot,MCKINNEY,-,ST
10H40,2100-2199,11/08/2017,22,1,Theft,1,"Road, Street, or Sidewalk",NORTHWOOD TERRACE,-,-
10H40,1500-1599,11/09/2017,06,1,Theft,1,Other Parking Lot,TRUXILLO,-,-
10H40,1700-1799,11/09/2017,06,1,Theft,1,"Road, Street, or Sidewalk",BREMOND ST,-,ST
10H40,1600-1699,11/09/2017,08,1,Theft,1,Driveway,HOLMAN,-,-
10H40,2000-2099,11/09/2017,10,1,Robbery,1,"Road, Street, or Sidewalk",FANNIN ST,-,ST
10H40,2500-2599,11/09/2017,10,1,Theft,1,Government or Public Building,SAN JACINTO,-,-
10H40,1500-1599,11/09/2017,13,1,Theft,1,"Road, Street, or Sidewalk",TRUXILLO,-,-
10H40,700-799,11/09/2017,16,1,Theft,1,"Road, Street, or Sidewalk",STUART,-,-
10H40,12300-12399,11/10/2017,22,1,Theft,1,Other Parking Lot,ORMANDY,-,-
10H40,1500-1599,11/10/2017,22,1,Theft,1,"Road, Street, or Sidewalk",ISABELLA,-,-
10H40,1000-1099,11/11/2017,01,1,Theft,1,"Road, Street, or Sidewalk",DENNIS ST,-,ST
10H40,3600-3699,11/11/2017,02,1,Theft,1,"Road, Street, or Sidewalk",FANNIN ST,-,ST
10H40,2400-2499,11/11/2017,02,1,Robbery,1,Bar or Night Club Parking Lot,B CALUMET,-,ST
10H40,2400-2499,11/11/2017,16,1,Theft,1,Residence or House,CHENEVERT ST,-,ST
10H40,1100-1199,11/11/2017,19,1,Theft,1,"Road, Street, or Sidewalk",MCILHENNY,-,ST
10H40,1700-1799,11/11/2017,21,1,Burglary,1,Apartment,BRIGHTLAKE,-,WAY
10H40,2300-2399,11/11/2017,22,1,Theft,1,Bar or Night Club,MAIN ST,-,ST
10H40,1400-1499,11/12/2017,01,1,Theft,1,"Road, Street, or Sidewalk",HADLEY ST,-,ST
10H40,1300-1399,11/12/2017,15,1,Theft,1,Residence or House,ROSALIE,-,-
10H40,1400-1499,11/12/2017,11,1,Theft,1,Residence or House,CLEBURNE ST,-,ST
10H40,3800-3899,11/13/2017,23,1,Theft,1,"Road, Street, or Sidewalk",LA BRANCH,-,-
10H40,1000-1099,11/13/2017,17,1,Theft,1,"Road, Street, or Sidewalk",MCILHENNY ST,-,ST
10H40,3500-3599,11/13/2017,16,1,Theft,1,"Road, Street, or Sidewalk",TRAVIS ST,-,ST
10H40,2300-2399,11/13/2017,18,1,Theft,1,"Road, Street, or Sidewalk",MAIN ST,-,ST
10H40,2000-2099,11/13/2017,20,1,Robbery,1,Restaurant or Cafeteria Parking Lot,MAIN ST,-,ST
10H40,3800-3899,11/13/2017,01,1,Theft,1,"Road, Street, or Sidewalk",FANNIN ST,-,ST
10H40,3700-3799,11/13/2017,02,1,Theft,1,"Road, Street, or Sidewalk",FANNIN ST,-,ST
10H40,2500-2599,11/13/2017,07,1,Theft,1,Garage or Carport,TRAVIS ST,-,ST
10H40,2300-2399,11/13/2017,08,1,Theft,1,Garage or Carport,MAIN ST,-,ST
10H40,1000-1099,11/13/2017,09,1,Theft,1,"Road, Street, or Sidewalk",HADLEY ST,-,ST
10H40,2300-2399,11/13/2017,11,1,Theft,1,"Road, Street, or Sidewalk",FANNIN ST,-,ST
10H40,3800-3899,11/14/2017,00,1,Theft,1,"Road, Street, or Sidewalk",LA BRANCH,-,-
10H40,1000-1099,11/14/2017,10,1,Theft,1,Restaurant or Cafeteria,GRAY ST,-,ST
10H40,3600-3699,11/15/2017,08,1,Theft,1,"Road, Street, or Sidewalk",TRAVIS ST,-,ST
10H40,6700-6799,11/15/2017,02,1,Theft,1,Bar or Night Club,SHERMAN,-,ST
10H40,2900-2999,11/16/2017,10,1,Theft,1,Residence or House,CHENEVERT ST,-,ST
10H40,2300-2399,11/16/2017,14,1,Robbery,1,"Road, Street, or Sidewalk",MAIN ST,-,ST
10H40,700-799,11/16/2017,23,1,Theft,1,"Road, Street, or Sidewalk",SKYLARK,-,-
10H40,4200-4299,11/17/2017,07,1,Theft,1,Residence or House,SAN JACINTO,-,ST
10H40,2100-2199,11/17/2017,23,1,Robbery,1,Convenience Store Parking Lot,HOMELESS,-,-
10H40,1500-1599,11/17/2017,22,1,Theft,1,"Road, Street, or Sidewalk",PO BOX 106169,-,-
10H40,4400-4499,11/17/2017,22,1,Theft,1,"Road, Street, or Sidewalk",SANDY WATER,-,LN
10H40,1600-1699,11/17/2017,15,1,Robbery,1,"Road, Street, or Sidewalk",HOMELESS,-,-
10H40,2600-2699,11/17/2017,16,1,Robbery,1,"Road, Street, or Sidewalk",CAROLINE ST,-,ST
10H40,2300-2399,11/17/2017,19,1,Theft,1,"Road, Street, or Sidewalk",LOUISIANA ST,-,ST
10H40,3900-3999,11/18/2017,00,1,Theft,1,"Road, Street, or Sidewalk",LA BRANCH,-,-
10H40,2300-2399,11/18/2017,02,1,Theft,1,Bar or Night Club Parking Lot,MAIN ST,-,ST
10H40,6800-6899,11/18/2017,22,1,Theft,1,"Road, Street, or Sidewalk",RIDGEWAY,-,-
10H40,2200-2299,11/18/2017,20,1,Theft,1,Grocery Store or Supermarket,LOUISIANA,-,ST
10H40,UNK,11/18/2017,20,1,Theft,1,"Road, Street, or Sidewalk",ALMEDA RD /WINBERN,-,-
10H40,2100-2199,11/18/2017,13,1,Theft,1,Commercial Building,FANNIN ST,-,ST
10H40,5300-5399,11/19/2017,00,1,Theft,1,"Road, Street, or Sidewalk",HEATHERBROOK,-,DR
10H40,8900-8999,11/19/2017,14,1,Robbery,1,"Road, Street, or Sidewalk",SWEET BLUE JASMINE,-,LN
10H40,1100-1199,11/19/2017,20,1,Robbery,1,"Road, Street, or Sidewalk",ANITA ST,-,ST
10H40,2700-2799,11/20/2017,19,1,Theft,1,"Road, Street, or Sidewalk",OAT HARVEST,-,ST
10H40,3000-3099,11/20/2017,19,1,Theft,1,"Road, Street, or Sidewalk",COVEBROOK,-,DR
10H40,3200-3299,11/21/2017,09,1,Theft,1,"Road, Street, or Sidewalk",LOUISIANA ST,-,ST
10H40,15900-15999,11/21/2017,15,1,Burglary,1,Miscellaneous Business (Non-Specific),TIMBER RUN,-,DR
10H40,1600-1699,11/22/2017,23,1,Theft,1,"Road, Street, or Sidewalk",WINBERN,-,-
10H40,2300-2399,11/23/2017,23,1,Burglary,1,Bar or Night Club,MAIN,-,ST
10H40,2100-2199,11/23/2017,13,1,Robbery,1,Bus Station,MAIN ST,-,ST
10H40,4200-4299,11/23/2017,15,1,Theft,1,Grocery Store or Supermarket,SAN JACINTO ST,-,ST
10H40,3300-3399,11/24/2017,08,1,Burglary,1,Department or Discount Store,PARK WICK,-,LN
10H40,18200-18299,11/24/2017,22,1,Theft,1,Commercial Parking Lot or Garage,WESTFIELD PLACE,-,DR
10H40,2500-2599,11/24/2017,23,1,Burglary,1,Miscellaneous Business (Non-Specific),LA BRANCH,-,ST
10H40,900-999,11/24/2017,12,1,Theft,1,"Road, Street, or Sidewalk",WINBERN,-,-
10H40,800-899,11/25/2017,22,1,Robbery,1,"Road, Street, or Sidewalk",HADLEY ST,-,ST
10H40,2500-2599,11/25/2017,21,1,Theft,1,Light Rail Platform,MAIN ST,-,ST
10H40,1000-1099,11/25/2017,17,1,Theft,1,Bar or Night Club Parking Lot,MCGOWEN ST,-,ST
10H40,2700-2799,11/25/2017,17,1,Theft,1,Residence or House,CHENEVERT ST,-,ST
10H40,2900-2999,11/25/2017,16,1,Theft,1,"Parks and Recreation, Zoo, Swimming Pool",CHENEVERT ST UNIT D,-,-
10H40,3600-3699,11/25/2017,15,1,Theft,1,"Road, Street, or Sidewalk",CRAWFORD ST,-,ST
10H40,2100-2199,11/26/2017,06,1,Robbery,1,Convenience Store Parking Lot,SAN JACINTO ST,-,ST
10H40,2100-2199,11/26/2017,06,1,Theft,1,Bus Station,MAIN ST,-,ST
10H40,1300-1399,11/26/2017,09,1,Theft,1,Residence or House,MCILHENNY ST,-,ST
10H40,2300-2399,11/26/2017,13,1,Theft,1,Bar or Night Club,MAIN ST,-,ST
10H40,4200-4299,11/26/2017,14,1,Robbery,1,"Road, Street, or Sidewalk",2 DELMAR ST APT 42,-,-
10H40,3200-3299,11/27/2017,06,1,Theft,1,"Gym, Recreat, Club House, Indoor Pool",LOUISIANA ST,-,ST
10H40,2000-2099,11/27/2017,06,1,Burglary,1,"Church, Synagogue, or Temple",CRAWFORD,-,RD
10H40,1500-1599,11/27/2017,17,1,Theft,1,Other Parking Lot,HADLEY ST,-,ST
10H40,2200-2299,11/27/2017,21,1,Theft,1,"Road, Street, or Sidewalk",PO BOX 509105,-,-
10H40,4200-4299,11/27/2017,10,1,Theft,1,"Road, Street, or Sidewalk",MAIN ST,-,ST
10H40,2800-2899,11/27/2017,11,1,Burglary,1,Residence or House,GRINNELL STREET,-,-
10H40,4500-4599,11/28/2017,09,1,Theft,1,Apartment,TRAVIS,-,ST
10H40,400-499,11/28/2017,12,1,Theft,1,"Road, Street, or Sidewalk",VELASCO,-,ST
10H40,3200-3299,11/28/2017,18,1,Theft,1,"Parks and Recreation, Zoo, Swimming Pool",JACKSON ST,-,ST
10H40,2100-2199,11/28/2017,16,1,Robbery,1,"Road, Street, or Sidewalk",MAIN ST,-,ST
10H40,2100-2199,11/29/2017,19,1,AutoTheft,1,"Road, Street, or Sidewalk",MAIN ST,-,ST
10H40,9200-9299,11/29/2017,01,1,Burglary,1,Bar or Night Club,BELLFORT,W,-
10H40,4200-4299,11/29/2017,09,1,Theft,1,Department or Discount Store,MAIN,-,ST
10H40,2900-2999,11/29/2017,17,1,Theft,1,"Road, Street, or Sidewalk",CHENEVERT ST,-,ST
10H40,2900-2999,11/29/2017,19,1,Theft,1,Restaurant or Cafeteria Parking Lot,MILAM,-,-
10H40,2800-2899,11/30/2017,00,1,Theft,1,"Road, Street, or Sidewalk",KIPLING,-,ST
10H40,1800-1899,11/30/2017,10,1,Theft,1,"Other, Unknown, or Not Listed",ANITA STREET,-,-
10H40,UNK,11/30/2017,16,1,AutoTheft,1,Other Parking Lot,WHEELER ST /MAIN ST,-,ST
10H40,1000-1099,11/30/2017,18,1,Theft,1,Convenience Store Parking Lot,ELGIN ST,-,ST
10H50,3200-3299,11/01/2017,10,1,Theft,1,"Road, Street, or Sidewalk",TRUXILLO,-,-
10H50,3800-3899,11/01/2017,15,1,Theft,2,Residence or House,CANFIELD,-,-
10H50,3800-3899,11/01/2017,14,1,Theft,1,Residence or House,CANFIELD,-,ST
10H50,3700-3799,11/02/2017,10,1,Theft,1,Bus Stop,SAMPSON,-,-
10H50,3700-3799,11/02/2017,10,1,Theft,1,"Other, Unknown, or Not Listed",SAMPSON,-,-
10H50,3700-3799,11/02/2017,10,1,Theft,1,"Parks and Recreation, Zoo, Swimming Pool",SAMPSON,-,-
10H50,2600-2699,11/02/2017,11,1,Theft,1,Miscellaneous Business (Non-Specific),HOLMAN,-,-
10H50,3600-3699,11/02/2017,09,1,Burglary,1,"Vacant Single Occ Resd(House,Townhs,Dplex)",DREW ST,-,ST
10H50,3700-3799,11/02/2017,09,1,Theft,1,"Other, Unknown, or Not Listed",SAMPSON,-,-
10H50,3200-3299,11/02/2017,01,1,Robbery,1,"Road, Street, or Sidewalk",DOWLING ST,-,ST
10H50,3400-3499,11/03/2017,12,1,Theft,1,Bus Stop,MCGOWEN ST,-,ST
10H50,3700-3799,11/04/2017,11,1,Burglary,1,Residence or House,DREW,-,ST
10H50,2400-2499,11/04/2017,16,1,Theft,1,Residence or House,BASTROP ST,-,ST
10H50,3000-3099,11/04/2017,23,1,Theft,1,Restaurant or Cafeteria Parking Lot,SCOTT ST,-,ST
10H50,1300-1399,11/06/2017,14,1,Burglary,1,Residence or House,SHERWOOD POINT,-,LN
10H50,2500-2599,11/06/2017,11,1,Theft,1,Driveway,TIERWESTER,-,-
10H50,3300-3399,11/07/2017,11,1,Theft,1,Apartment,CHANDLER HOLLOW,-,LN
10H50,2300-2399,11/07/2017,11,1,Theft,1,Bar or Night Club Parking Lot,PIERCE,-,ST
10H50,2400-2499,11/08/2017,11,1,AutoTheft,1,Driveway,BRILEY ST,-,ST
10H50,3700-3799,11/10/2017,10,1,Robbery,1,"Road, Street, or Sidewalk",LIVE OAK,-,-
10H50,3100-3199,11/10/2017,14,1,Theft,1,Convenience Store,ANITA ST APT,-,-
10H50,2100-2199,11/11/2017,10,1,Theft,1,"Road, Street, or Sidewalk",LIVE OAK,-,ST
10H50,2300-2399,11/13/2017,20,1,Burglary,1,Residence or House,P O BOX 541081,-,-
10H50,3700-3799,11/13/2017,16,1,AutoTheft,1,Service or Gas Station,SCOTT ST,-,ST
10H50,3300-3399,11/14/2017,11,1,AutoTheft,1,"Road, Street, or Sidewalk",DREW ST,-,ST
10H50,4800-4899,11/15/2017,03,1,Theft,1,University or College,CALHOUN RD,-,RD
10H50,2100-2199,11/15/2017,08,1,Burglary,1,Garage or Carport,TRUXILLO,-,-
10H50,3500-3599,11/15/2017,11,1,Theft,1,Other Parking Lot,SCOTT ST,-,ST
10H50,13500-13599,11/15/2017,23,1,Theft,1,"Road, Street, or Sidewalk",ALCHESTER,-,-
